敦吉            ,	2459
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,2714660,2441267,273393,151814,121579,33706,129541,0.85,1420758
2013 Q2,3357226,3073516,283710,149936,133774,14237,75037,0.47,1420758
2013 Q3,3958376,3628721,329655,148780,180875,1855,141057,0.92,1420758
2013 Q4,13474347,12333459,1140888,602492,538396,75046,433232,2.77,1420758
2014 Q1,2127444,1883809,243635,152354,91281,36870,98881,0.66,1420758
2014 Q2,2757015,2440283,316732,147784,168948,22353,137166,0.90,1420758
2014 Q3,2997087,2640946,356141,167633,188508,23291,167668,1.08,1136606
2014 Q4,10633688,9383973,1249715,658496,591219,93563,508843,3.48,1136606
2015 Q1,2368426,2136593,231833,149285,82548,25436,84349,0.68,1136606
2015 Q2,3112370,2831014,281356,159920,121436,28046,121906,1.00,1136606
2015 Q3,2866675,2586874,279801,161862,117939,30461,123444,1.01,1124606
2015 Q4,11116018,10041362,1074656,634237,440419,100236,427251,3.52,1073006
2016 Q1,2514685,2280722,233963,151614,82349,19689,83327,0.75,1073006
2016 Q2,3328586,3047994,280592,181374,99218,24012,98904,0.85,1073006
2016 Q3,3562600,3196287,366313,174518,191795,7524,156915,1.26,1073006
2016 Q4,12005230,10763367,1241863,722549,519314,75783,449926,3.72,1073006
2017 Q1,2494563,2194169,300394,163450,136944,10340,117445,1.01,1073006
