達麗            ,	6177
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,398158,276856,121302,27956,93346,-2734,88905,0.66,1342767
2013 Q2,319645,247788,71857,32231,39626,-3984,-22728,-0.14,1644824
2013 Q3,141691,108131,33560,41460,-7900,-4551,-13920,-0.09,1639122
2013 Q4,960491,710402,250089,133880,116209,-14797,38337,0.23,1642172
2014 Q1,76324,56838,19486,56447,-36961,232,-37400,-0.23,1643261
2014 Q2,2259353,1173756,1085597,178802,906795,-1808,876908,5.34,1687727
2014 Q3,1670620,925462,745158,143934,601224,1126,582592,3.45,1690813
2014 Q4,4812063,2775288,2036775,455059,1581716,-6997,1523417,9.02,1694075
2015 Q1,1327784,1041999,285785,67752,218033,-10367,193029,1.14,1714505
2015 Q2,522004,418117,103887,50328,53559,-8784,41414,0.24,1983305
2015 Q3,127856,86148,41708,45892,-4184,-2075,-7236,-0.04,1972984
