國產            ,	2504
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,6752474,6398159,354315,489598,-135283,128896,-7654,0.03,15192983
2013 Q2,7428319,6979010,449309,496790,-47481,122034,57692,0.05,15192983
2013 Q3,8202469,7463237,739232,555895,183337,100616,278435,0.13,15192983
2013 Q4,31632387,29217003,2415384,2199947,215437,1030383,1114183,0.62,15192983
2014 Q1,7719365,6946088,773277,535171,238106,-63943,148282,0.07,15192983
2014 Q2,8786808,7843250,943558,617777,325781,-25735,232088,0.10,15192983
2014 Q3,8964171,8091433,872738,597880,274858,84581,306176,0.14,15192983
2014 Q4,35077508,31692652,3384856,2495452,889404,400971,1068273,0.53,15192983
2015 Q1,7418506,6879681,538825,586048,-47223,128594,85322,0.07,15192983
2015 Q2,6927811,6905365,22446,541800,-519354,470906,-46189,0.05,15192983
2015 Q3,6966829,7056725,-89896,587162,-677058,493745,-75308,0.02,15192983
2015 Q4,28848228,28609814,238414,2245960,-2007546,1145003,-613469,0.01,14680003
2016 Q1,7016263,7116261,-99998,619070,-719068,260101,-327667,-0.05,14680003
2016 Q2,7229958,7474204,-244246,578558,-822804,-57504,-837228,-0.24,14380003
2016 Q3,6379340,6783197,-403857,573316,-977173,89292,-882737,-0.22,14280003
2016 Q4,25999313,27876521,-1877208,2817717,-4694925,-4136040,-9412074,-3.27,14280003
2017 Q1,3672174,3377911,294263,308492,-14229,2892900,2847250,1.99,14280003
2017 Q2,3967937,3652774,315163,231844,83319,5816,82023,0.05,14280003
2017 Q3,4128413,3882726,245687,247563,-1876,90738,80087,0.05,13850003
2017 Q4,16413796,15360749,1053047,1049984,3063,2936415,2868733,2.01,13850003
