京鼎            ,	3413
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,905527,798085,107442,127338,-19896,24877,-48676,-0.45,1080000
2013 Q3,n/a
2013 Q4,2468753,2145334,323419,257827,65592,70643,42871,1.64,600000
2014 Q1,n/a
2014 Q2,2517248,2181752,335496,169226,166270,-21211,166380,2.77,600000
2014 Q3,n/a
2014 Q4,4602925,4048224,554701,401591,153110,59858,323079,5.38,600000
2015 Q1,1002340,819874,182466,100327,82139,-7752,78466,1.31,600000
2015 Q2,1164596,955171,209425,94440,114985,13881,102668,1.71,600000
2015 Q3,1410932,1155404,255528,123311,132217,43089,165164,2.51,680000
2015 Q4,5409181,4464762,944419,430360,514059,44855,515030,8.11,680000
2016 Q1,2342996,2146453,196543,102669,93874,-5450,76252,1.12,680000
2016 Q2,1401250,1131786,269464,111122,158342,32470,139299,2.05,689148
2016 Q3,1963453,1614801,348652,105329,243323,-1357,191006,2.62,750000
2016 Q4,7837905,6624138,1213767,470344,743423,83420,642310,9.05,750000
2017 Q1,1751229,1319877,431352,120949,310403,-64157,196419,2.62,750000
2017 Q2,2145433,1640111,505322,174713,330609,95797,321786,4.09,787500
2017 Q3,1940819,1445974,494845,221533,273312,59941,294908,3.74,787500
2017 Q4,8168326,6220058,1948268,738051,1210217,109489,1073433,13.63,787500
2018 Q1,2272754,1774004,498750,233163,265587,31516,240263,3.05,787500
2018 Q2,2686256,2063059,623197,247729,375468,105046,366548,4.43,826875
2018 Q3,2423344,1729137,694207,245548,448659,-49904,345373,4.18,826875
