聯廣,	8497
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,n/a
2015 Q3,n/a
2015 Q4,1576356,1190048,386308,309527,76781,13247,73024,8.46,94500
2016 Q1,n/a
2016 Q2,778764,589327,189437,157032,32405,7019,32694,2.04,160169
2016 Q3,n/a
2016 Q4,2363443,1726739,636704,508549,128155,20948,120842,3.30,300428
2017 Q1,n/a
2017 Q2,629094,475095,153999,118268,35731,2701,30958,0.88,300428
2017 Q3,611416,459054,152362,118614,33748,3419,32189,0.95,300428
2017 Q4,2356250,1769482,586768,470180,116588,9664,105281,3.09,300428
2018 Q1,540837,388403,152434,125378,27056,2882,24074,0.60,365428
2018 Q2,691195,505453,185742,123135,62607,5263,54695,1.16,365428
2018 Q3,633370,462599,170771,122420,48351,4884,42585,0.99,365428
