精英            ,	2331
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,14046403,12879751,1166652,918629,248023,64242,219037,0.21,11831937
2013 Q2,15646257,14245141,1401116,1070902,330214,134025,344844,0.32,7335801
2013 Q3,16609540,15054446,1555094,1129048,426046,77065,433105,0.40,7335801
2013 Q4,63441903,57777772,5664131,4530329,1133802,2895913,3508984,3.44,7335801
2014 Q1,12348418,11120177,1228241,957226,271015,99625,285248,0.42,7335801
2014 Q2,15825839,14134181,1691658,1012938,678720,53116,443666,0.63,5538530
2014 Q3,13608635,12349646,1258989,946353,312636,174508,382064,0.64,5569230
2014 Q4,55895307,50321751,5573556,3959227,1614329,422581,1302128,2.09,5571230
2015 Q1,11857704,10435467,1422237,982266,439971,27526,348319,0.68,5575280
2015 Q2,13037282,11714985,1322297,948358,373939,15178,309285,0.56,5574030
2015 Q3,13649509,12010220,1639289,1091579,547710,194637,463840,0.85,5574030
2015 Q4,48386567,42914848,5471719,3925301,1546418,143082,1111205,2.07,5574030
2016 Q1,6950883,6069707,881176,748083,133093,44988,146798,0.23,5574030
2016 Q2,6758697,5842113,916584,3571476,-2654892,106384,-1784359,-3.21,5574030
2016 Q3,8269738,6985458,1284280,728305,555975,78094,451253,0.80,5574030
2016 Q4,29945931,25700870,4245061,6037145,-1792084,456992,-878808,-1.70,5574030
2017 Q1,6497206,5590489,906717,763968,142749,137930,191607,0.34,5574030
2017 Q2,6973735,6168857,804878,636822,168056,13829,144845,0.26,5574030
2017 Q3,8873050,8012981,860069,717043,143026,46288,117523,0.21,5574030
2017 Q4,29947340,26913857,3033483,3036328,-2845,378646,224119,0.40,5574030
2018 Q1,6244216,5865477,378739,678824,-300085,112365,-148869,-0.27,5574030
2018 Q2,8088408,7481146,607262,718694,-111432,168802,52286,0.10,5574030
