鈺德            ,	3050
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,262010,188383,73627,65575,8052,8206,12265,0.06,2066551
2013 Q2,238762,178243,60519,57518,3001,-26606,-25190,-0.14,2066551
2013 Q3,262284,196739,65545,64811,734,-11947,-11765,-0.06,1976551
2013 Q4,1002841,745063,257778,257827,-49,-52530,-59034,-0.31,1976551
2014 Q1,222462,163216,59246,55858,3388,10481,13407,0.08,1896551
2014 Q2,201774,156102,45672,55833,-10161,-1351,-12133,-0.07,1862401
2014 Q3,206340,157887,48453,57172,-8719,12478,-6796,-0.04,1862401
2014 Q4,834767,634825,199942,223158,-23216,-20628,-64342,-0.36,1780671
2015 Q1,254581,180050,74531,58500,16031,2422,16490,0.09,1780671
2015 Q2,230773,158902,71871,60663,11208,48552,51782,0.29,1780671
2015 Q3,227220,161900,65320,58347,6973,27453,24044,0.14,1680671
2015 Q4,951160,655714,295446,280348,15098,162500,141762,0.84,1520671
2016 Q1,218907,143612,75295,51260,24035,-3295,21406,0.14,1520671
2016 Q2,223696,143620,80076,54418,25658,11763,33388,0.22,1520671
2016 Q3,273280,170239,103041,58581,44460,-452,39704,0.26,1520671
2016 Q4,948476,603948,344528,220182,124346,-27095,87375,0.57,1520671
2017 Q1,211882,141546,70336,49368,20968,9555,29020,0.19,1520671
2017 Q2,207835,143634,64201,55086,9115,61045,61497,0.40,1520671
2017 Q3,193126,141265,51861,52762,-901,70675,61011,0.41,1459845
2017 Q4,815563,572954,242609,226452,16157,125249,128804,0.86,1459845
2018 Q1,180294,131430,48864,42289,6575,-425,4287,0.03,1459845
