陞泰            ,	8072
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,671882,422431,249451,82912,166539,32854,165807,1.65,1000000
2013 Q2,719822,441625,278197,80627,197570,18459,174466,1.74,1000000
2013 Q3,703796,437627,266169,73232,192937,7137,159623,1.58,1000000
2013 Q4,2637127,1644146,992981,324701,668280,-18737,516317,5.12,1000000
2014 Q1,460122,308272,151850,72234,79616,26584,87856,0.87,1000000
2014 Q2,466806,326922,139884,80195,59689,3657,53474,0.52,1000000
2014 Q3,502030,366544,135486,92943,42543,47168,66189,0.65,1000000
2014 Q4,1916473,1346786,569687,324464,245223,119336,290942,2.85,1000000
2015 Q1,448316,332009,116307,73390,42917,-9335,27903,0.26,1000000
2015 Q2,396024,307101,88923,73046,15877,28199,39322,0.38,1000000
2015 Q3,414918,333433,81485,73523,7962,61541,60872,0.58,1000000
