和益            ,	1709
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,3036995,2724334,312661,177193,135468,10412,117709,0.26,4299329
2013 Q2,3091225,2817570,273655,185658,87997,24918,60504,0.16,4299329
2013 Q3,2598269,2342443,255826,168161,87665,-10284,58713,0.13,4299329
2013 Q4,11321970,10240673,1081297,719330,361967,43318,303613,0.69,4299329
2014 Q1,3048187,2742482,305705,188632,117073,13600,104549,0.23,4299329
2014 Q2,2712849,2453907,258942,182121,76821,-13673,48943,0.11,4299329
2014 Q3,2946736,2724947,221789,198614,23175,8270,24970,0.05,4299329
2014 Q4,11074650,10145686,928964,718779,210185,44127,202309,0.43,4299329
2015 Q1,2704047,2417103,286944,178772,108172,-11203,80607,0.16,4299329
2015 Q2,2674199,2185052,489147,186216,302931,-12258,241856,0.51,4299329
2015 Q3,1920129,1487005,433124,168821,264303,70653,279816,0.59,4299329
2015 Q4,9461829,7938489,1523340,735506,787834,57997,702264,1.48,4299329
2016 Q1,2420811,1914617,506194,195348,310846,-62586,202710,0.44,4308336
2016 Q2,2327367,1775896,551471,213213,338258,-2207,276079,0.59,4342094
2016 Q3,1790987,1385955,405032,176804,228228,27770,212820,0.47,4377847
2016 Q4,8574420,6747466,1826954,783414,1043540,66476,901246,1.96,4449513
2017 Q1,2356420,1890425,465995,186463,279532,-87424,153801,0.32,4511028
2017 Q2,2162583,1725684,436899,201150,235749,62312,236504,0.50,4898175
2017 Q3,2036463,1644642,391821,193535,198286,16908,176382,0.34,4908497
2017 Q4,8787780,7137338,1650442,795631,854811,-34046,662135,1.32,4909260
