杏輝            ,	1734
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,485480,315940,169540,183663,-14123,183155,156732,0.81,1493252
2013 Q2,623621,395151,228470,179615,48855,18992,54889,0.39,1493252
2013 Q3,755871,458339,297532,199085,98447,15063,94125,0.60,1493252
2013 Q4,2577907,1613625,964282,801772,162510,247479,324735,2.01,1493252
2014 Q1,679577,410726,268851,205289,63562,16169,53806,0.41,1493252
2014 Q2,761802,430863,330939,228267,102672,1021,61153,0.47,1612712
2014 Q3,499592,326424,173168,237291,-64123,11293,-58964,-0.14,1612712
2014 Q4,2642145,1558519,1083626,939328,144298,63067,98959,1.01,1612712
2015 Q1,480935,327347,153588,219892,-66304,8344,-61041,-0.16,1612712
2015 Q2,554403,356091,198312,227338,-29026,157,-30208,-0.06,1612712
2015 Q3,502361,331777,170584,241776,-71192,14510,-61071,-0.10,1612712
2015 Q4,2187401,1401418,785983,914250,-128267,69608,-83529,0.09,1612712
2016 Q1,501366,317732,183634,224980,-41346,1920,-41845,-0.10,1612712
2016 Q2,506014,315542,190472,235944,-45472,17090,-34402,-0.02,1677221
2016 Q3,532729,341626,191103,230429,-39326,7366,-35308,-0.04,1677221
2016 Q4,2133511,1343598,789913,932071,-142158,107234,-64173,0.10,1677221
2017 Q1,508089,324653,183436,213629,-30193,-6878,-43214,-0.05,1677221
2017 Q2,523988,328047,195941,215990,-20049,7456,-21798,0.06,1677221
2017 Q3,533634,325767,207867,218241,-10374,3116,-17455,0.08,1677221
2017 Q4,2134163,1323904,810259,873286,-63027,10216,-90166,0.22,1677221
2018 Q1,560126,351960,208166,211812,-3646,-2790,-8156,0.10,1677221
2018 Q2,529340,338699,190641,227887,-37246,13636,-33256,-0.01,1677221
2018 Q3,527901,336617,191284,236006,-44722,5460,-50007,-0.09,1677221
