統一            ,	1216
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,104634790,71828145,32806645,27047549,5759096,1223048,5739800,0.75,48624744
2013 Q2,106544867,73005784,33539083,29120129,4418954,2367153,5108511,0.59,51542229
2013 Q3,114348014,79072813,35275201,30378311,4896890,2738754,6519034,0.87,51542229
2013 Q4,423056211,292198739,130857472,112769887,18087585,7194576,20739962,2.48,51542229
2014 Q1,108631630,74481789,34149841,28622997,5526844,2190253,6536262,0.81,51542229
2014 Q2,105823040,71740730,34082310,28934654,5147656,1018211,4868196,0.60,54634763
2014 Q3,112818727,77181440,35637287,30901443,4735844,-6448,3541025,0.35,54634763
2014 Q4,425187182,293188184,131998998,114223795,17775203,4486611,17713181,2.04,54634763
2015 Q1,104940238,70402856,34537382,28259488,6277894,2091236,6616277,0.79,54634763
2015 Q2,105025069,69097118,35927951,29673682,6254269,2625061,6919546,0.81,56820154
2015 Q3,110670088,73342044,37328044,31178457,6149587,917428,5821839,0.68,56820154
2015 Q4,416151323,278229027,137922296,116284564,21637732,5611628,21593165,2.48,56820154
2016 Q1,106667516,70144952,36522564,29961507,6561057,1419075,6398071,0.76,56820154
2016 Q2,104854989,68550432,36304557,29512999,6791558,2258175,7178712,0.84,56820154
2016 Q3,107425651,71954606,35471045,31203647,4267398,4221381,6250390,0.73,56820154
2016 Q4,413364315,275714218,137650097,116559031,21091066,9411276,23675436,2.56,56820154
2017 Q1,96114609,64046036,32068573,26461530,5607043,2558019,6796384,0.79,56820154
2017 Q2,100103678,66823982,33279696,26961950,6317746,2518897,7143660,0.83,56820154
2017 Q3,108818851,71391735,37427116,29880578,7546538,2149447,8507839,1.01,56820154
2017 Q4,399860953,267120282,132740671,110383596,22357075,54130550,59965087,7.01,56820154
2018 Q1,104288097,68859042,35429055,28415689,7013366,1512322,6531262,0.75,56820154
2018 Q2,110357679,72595414,37762265,29928514,7833751,3934188,8649353,0.97,56820154
