松翰            ,	5471
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,776286,450676,325610,209865,115745,18860,110986,0.66,1678770
2013 Q2,1000652,574872,425780,236645,189135,12852,156957,0.93,1678770
2013 Q3,929352,531807,397545,244217,153328,8644,114135,0.68,1678770
2013 Q4,3642339,2098590,1543749,927829,615920,57605,514808,3.07,1678770
2014 Q1,789486,455900,333586,218576,115010,18820,116828,0.70,1678770
2014 Q2,1021915,575114,446801,247974,198827,-2047,170698,1.02,1678770
2014 Q3,905388,520715,384673,251800,132873,20644,131429,0.78,1678770
2014 Q4,3553363,2036882,1516481,952932,563549,42636,524483,3.12,1678770
2015 Q1,707982,403419,304563,222858,81705,594,71441,0.43,1678770
2015 Q2,949044,547743,401301,251683,149618,2758,133257,0.79,1678770
2015 Q3,837948,465280,372668,292237,80431,49197,111753,0.67,1678770
2015 Q4,3306229,1879750,1426479,1034515,391964,61984,388985,2.32,1678770
2016 Q1,618610,360874,257736,224451,33285,-420,27300,0.16,1678770
2016 Q2,946192,553571,392621,259566,133055,6888,113475,0.68,1678770
2016 Q3,824685,492285,332400,257610,74790,18729,71648,0.43,1678770
2016 Q4,3216843,1906777,1310066,1006184,303882,53351,279624,1.67,1678770
2017 Q1,732961,452288,280673,221749,58924,-17800,31762,0.19,1678770
