錩泰            ,	1541
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,375028,319226,55802,69077,-13275,10285,-6366,-0.08,788000
2013 Q2,504496,416120,88376,64856,23520,2980,21515,0.27,788000
2013 Q3,510491,453716,56775,66858,-10083,-11619,-15102,-0.19,788000
2013 Q4,1838154,1610219,227935,268404,-40469,4203,-22759,-0.29,788000
2014 Q1,650439,548217,102222,67232,34990,12304,39332,0.50,788000
2014 Q2,661052,569063,91989,63028,28961,-19173,9534,0.12,788000
2014 Q3,724160,620485,103675,67055,36620,22390,48613,0.63,788000
2014 Q4,2688034,2277654,410380,270792,139588,55862,162324,2.06,788000
2015 Q1,667895,542519,125376,71958,53418,-12245,33774,0.43,788000
2015 Q2,642516,515019,127497,72289,55208,-5928,40025,0.51,788000
2015 Q3,973860,768543,205317,96989,108328,73550,150165,1.91,788000
2015 Q4,2887841,2273427,614414,316773,297641,57656,283152,3.59,788000
2016 Q1,862880,647799,215081,84412,130669,-21498,89346,1.13,788000
2016 Q2,810174,628574,181600,78299,103301,4033,87304,1.11,788000
2016 Q3,974989,794959,180030,79226,100804,-33099,54412,0.69,788000
2016 Q4,3528444,2763354,765090,333936,431154,-8089,344509,4.37,788000
2017 Q1,837389,682467,154922,79689,75233,-78425,-4217,-0.05,788000
2017 Q2,838458,702634,135824,80809,55015,6588,44492,0.56,788000
2017 Q3,1013760,868796,144964,86382,58582,8537,57039,0.72,788000
2017 Q4,3653294,3060603,592691,325665,267026,-86812,134993,1.71,788000
2018 Q1,722712,618123,104589,71826,32763,-28711,3565,0.05,788000
2018 Q2,978866,868074,110792,84147,26645,55915,66823,0.84,788000
2018 Q3,1010710,879125,131585,86550,45035,2823,37140,0.47,788000
