台富            ,	1454
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,491900,463336,28564,29786,-1441,3915,2053,0.02,1403098
2013 Q2,574398,516343,58055,38855,19260,1859,18458,0.14,1403098
2013 Q3,543583,500033,43550,34632,8924,6007,13518,0.10,1403098
2013 Q4,2076865,1914139,162726,135317,27034,14914,36636,0.28,1403098
2014 Q1,456116,430383,25733,28757,-2947,9734,6688,0.05,1403098
2014 Q2,554262,503252,51010,32065,19010,-2639,14279,0.11,1403098
2014 Q3,561524,512209,49315,32154,17171,13624,28842,0.22,1403098
2014 Q4,2108199,1930468,177731,128266,49498,24506,68544,0.52,1403098
2015 Q1,529892,464367,65525,34485,31103,-897,25870,0.20,1403098
2015 Q2,557040,493444,63596,19340,44076,3020,37739,0.29,1403098
2015 Q3,520105,469081,51024,38462,12440,16496,25441,0.19,1403098
