中華化          ,	1727
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,517887,439204,78683,47999,30684,-2951,22863,0.25,935000
2013 Q2,518218,442851,75367,47844,27523,-2744,20329,0.22,1000000
2013 Q3,510357,421154,89203,48302,40901,-2619,33602,0.34,1000000
2013 Q4,2080288,1751648,328640,194521,134119,-2027,107870,1.09,1000000
2014 Q1,470824,397370,73454,45544,27910,-1361,22149,0.22,1000000
2014 Q2,598753,511115,87638,48424,39214,-290,32803,0.32,1050000
2014 Q3,564483,494966,69517,45620,23897,-151,19693,0.19,1050000
2014 Q4,2226223,1909623,316600,184834,131766,1287,111730,1.05,1050000
2015 Q1,535047,469537,65510,43579,21931,-226,21903,0.21,1050000
2015 Q2,583094,507813,75281,44591,30690,-1696,24291,0.23,1102500
2015 Q3,526439,449311,77128,45301,31827,916,26843,0.25,1102500
2015 Q4,2200305,1902860,297445,179360,118085,-3783,98397,0.90,1102500
2016 Q1,500558,432011,68547,44949,23598,-2495,16901,0.16,1102500
2016 Q2,491588,415787,75801,47484,28317,2842,23650,0.21,1102500
2016 Q3,512403,432792,79611,51741,27870,712,23882,0.22,1102500
2016 Q4,2099763,1789322,310441,212160,98281,21143,98313,0.88,1102500
2017 Q1,558354,495439,62915,44198,18717,-6579,11638,0.10,1102500
2017 Q2,580538,508240,72298,50268,22030,1464,17994,0.16,1102500
2017 Q3,642226,560310,81916,50240,31676,2363,30639,0.27,1102500
