昇貿            ,	3305
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1478595,1235530,243065,105882,141057,25910,126288,1.08,1188762
2013 Q2,1467622,1251344,216278,99751,124852,864,86993,0.74,1188762
2013 Q3,1451833,1246703,205130,108138,102854,-15116,57805,0.49,1188762
2013 Q4,5868269,4988895,879374,415719,488940,20117,353921,3.02,1188762
2014 Q1,1383902,1173584,210318,106579,111888,15667,95197,0.81,1195522
2014 Q2,1416740,1182488,234252,115731,120103,-4889,71490,0.59,1230773
2014 Q3,1572752,1349138,223614,117704,110661,6338,80529,0.67,1230773
2014 Q4,5774500,4924425,850075,455276,420334,21923,305863,2.53,1214893
2015 Q1,1294563,1115879,178684,107924,70916,-26801,31282,0.26,1214893
2015 Q2,1136681,990711,145970,101476,46210,-5471,18268,0.15,1214893
2015 Q3,1118167,938222,179945,123691,52125,-4421,35897,0.30,1214893
2015 Q4,4733142,4064466,668676,460684,203255,-18417,113240,0.94,1214893
2016 Q1,1033959,842084,191875,110097,81813,731,60493,0.51,1214893
2016 Q2,1121057,916880,204177,103848,100741,14067,78739,0.67,1214893
2016 Q3,1368110,1139172,228938,102017,127001,-12215,76956,0.66,1214893
2016 Q4,4804522,4011319,793203,418401,388206,-13475,248015,2.11,1214893
2017 Q1,1234432,1041649,192783,118394,74394,-31006,24938,0.22,1282934
2017 Q2,1244821,1073844,170977,100234,70011,-2863,27464,0.23,1214893
2017 Q3,1438293,1295757,142536,115039,27768,12922,21952,0.19,1214893
2017 Q4,5256315,4620231,636084,445302,190212,-15925,90855,0.77,1214893
2018 Q1,1371348,1231396,139952,101570,36956,-20806,-43298,-0.37,1214893
2018 Q2,1402354,1255394,146960,118107,28843,47465,52417,0.43,1214893
