義隆            ,	2458
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1866397,974927,890593,478278,412315,38919,376127,0.99,4282277
2013 Q2,2160439,1134622,1025838,475008,550830,7990,468985,1.18,4325985
2013 Q3,1895439,1064641,829951,505512,324439,-10739,275785,0.72,4332125
2013 Q4,7794533,4217956,3574257,1912831,1661426,58353,1466939,3.80,4332125
2014 Q1,1705586,922675,783582,475287,308295,50958,294770,0.78,4350234
2014 Q2,2113340,1130154,984869,556916,427953,106535,439406,1.12,4385978
2014 Q3,2001539,1083117,918325,527818,390507,50483,366998,0.95,4393348
2014 Q4,7686322,4164452,3523924,2092219,1431705,254742,1402910,3.61,4411448
2015 Q1,1684408,900812,782246,494748,287498,-9543,221746,0.59,4411448
2015 Q2,1518842,876559,642985,461320,181665,-1806,144668,0.38,4411448
2015 Q3,1682834,999274,683502,486708,196794,67580,215295,0.57,4411448
2015 Q4,6605099,3789609,2813686,1964802,848884,62826,738946,1.98,4411448
2016 Q1,1399790,834138,566284,447605,118679,-6443,90159,0.26,4411448
2016 Q2,1551786,919070,631526,479547,151979,-2275,120342,0.33,4411448
2016 Q3,1959788,1148105,813919,500445,313474,-31853,228021,0.58,4341148
