鈺邦            ,	6449
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,n/a
2014 Q1,n/a
2014 Q2,720317,503140,217177,93344,123833,-595,95546,1.45,662901
2014 Q3,391321,270569,120752,52950,67802,6903,49419,0.74,662901
2014 Q4,1497480,1035983,461497,206521,254976,32749,203034,3.05,731901
2015 Q1,331777,221090,110687,50433,60254,-7976,45782,0.63,731901
2015 Q2,313822,209859,103963,53179,50784,-7551,39117,0.53,731901
2015 Q3,395014,276615,118399,67784,50615,44717,67932,0.93,731901
2015 Q4,1452184,986327,465857,233517,232340,27862,207910,2.87,731901
2016 Q1,340911,238665,102246,51312,50934,-18072,28754,0.41,731901
2016 Q2,367040,250297,116743,54869,61874,927,51303,0.73,731901
2016 Q3,467580,337861,129719,51354,78365,-11912,51201,0.72,731901
