達能            ,	3686
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,149486,316794,-167308,24249,-191557,-13443,-173890,-0.71,2636733
2013 Q2,223772,376760,-152988,20271,-173259,-4879,-150288,-0.59,2636733
2013 Q3,300911,434532,-133621,19588,-153209,-12913,-140811,-0.55,2648233
2013 Q4,1011473,1595734,-584261,82864,-667125,-73079,-624268,-2.41,2648233
2014 Q1,433691,496884,-63193,26379,-89572,-13999,-95506,-0.28,3498233
2014 Q2,503671,601457,-97786,23181,-120967,-16421,-114369,-0.33,3498233
2014 Q3,445845,583291,-137446,19339,-156785,11679,-145106,-0.42,3498233
2014 Q4,1853771,2251773,-398002,86141,-484143,4579,-537100,-1.55,3496758
2015 Q1,391678,511619,-119941,20215,-140156,-2332,-135668,-0.39,3496758
2015 Q2,372066,507186,-135120,19930,-155050,840,-157398,-0.45,3496758
2015 Q3,388362,484500,-96138,19785,-115923,8493,-112852,-0.32,3496758
2015 Q4,1575121,2029895,-454774,78013,-532787,7936,-603838,-1.73,3496268
2016 Q1,452192,496990,-44798,20329,-65127,-5205,-71840,-0.21,3496268
2016 Q2,466936,521212,-54276,21678,-75954,4266,-71904,-0.21,3496268
2016 Q3,278985,496796,-217811,19155,-236966,132,-231507,-0.66,3496268
