金麗-KY         ,	8429
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1086273,707998,378275,98073,280202,2017,188707,1.56,1209686
2013 Q2,1329368,856783,472585,100377,372208,-4927,245353,2.03,1209686
2013 Q3,1339401,864020,475381,99207,376174,2303,270905,2.24,1209686
2013 Q4,5172937,3343760,1829177,403163,1426014,-447,954292,7.89,1209686
2014 Q1,1338959,868836,470123,106533,363590,-635,232589,1.92,1209686
2014 Q2,1565861,1013412,552449,143788,408661,-7143,267452,2.21,1209686
2014 Q3,1308411,843921,464490,102157,362333,-1086,238113,1.97,1209686
2014 Q4,5724250,3699874,2024376,464842,1559534,-14629,1011784,8.36,1209686
2015 Q1,1282496,836651,445845,106809,339036,-337,222723,1.84,1209686
2015 Q2,1529950,1002138,527812,111383,416429,-5193,270849,2.24,1288316
2015 Q3,1403952,920421,483531,107367,376164,-17133,229959,1.78,1288316
2015 Q4,5808001,3800875,2007126,440784,1566342,-44303,990151,7.69,1288316
2016 Q1,1274423,825154,449269,109311,339958,16062,240726,1.88,1288316
