波力-KY         ,	8467
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,1943340,1378505,564835,332919,231916,6314,169810,5.53,327252
2014 Q1,n/a
2014 Q2,n/a
2014 Q3,n/a
2014 Q4,2312536,1606789,705747,345203,360544,16428,280545,6.07,462000
2015 Q1,410080,313398,96682,78937,17745,-11186,7350,0.16,462000
2015 Q2,638634,462583,176051,94125,81926,3284,65892,1.43,462000
2015 Q3,439216,329036,110180,76063,34117,40418,57932,1.25,462000
2015 Q4,1975043,1469294,505749,322681,183068,48031,188923,4.07,523600
2016 Q1,320633,252895,67738,76537,-8799,9810,2271,0.04,523600
2016 Q2,448483,335337,113146,95915,17231,21488,32607,0.64,523600
2016 Q3,407437,299950,107487,77193,30294,9168,30151,0.61,508600
2016 Q4,1512729,1144951,367778,330976,36802,76295,92679,1.84,508600
