中工            ,	2515
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,3360185,3162266,197919,168714,29205,-17645,7362,0.00,15250175
2013 Q2,2640531,2396104,244427,183934,60493,-22707,20911,0.01,15250175
2013 Q3,3093251,2849411,243840,165207,78633,27322,91780,0.06,15250175
2013 Q4,14292991,13351885,941106,688403,252703,20005,274966,0.17,15250175
2014 Q1,3043290,2820305,222985,180054,42931,11387,41713,0.02,15250175
2014 Q2,3200677,2995189,205488,191787,13701,16321,14928,0.01,15250175
2014 Q3,4854378,4349563,504815,194771,310044,-170665,311298,0.20,15250175
2014 Q4,13898650,12712891,1185759,779470,406289,-50643,534156,0.34,15250175
2015 Q1,5183142,2864975,2318167,233979,2084188,75899,2006603,1.31,15250175
2015 Q2,3057464,2775653,281811,213273,68538,14041,23876,0.01,15250175
