川湖            ,	2059
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,865669,425855,439814,109757,330057,134838,406599,4.40,927645
2013 Q2,974552,486116,488436,129275,359161,44750,293752,3.15,940218
2013 Q3,938650,419335,519315,116454,402861,-55266,301638,3.20,946577
2013 Q4,3770103,1790738,1979365,483358,1496007,177610,1395995,14.89,951881
2014 Q1,1010484,458451,552033,136350,415683,124177,468322,4.92,952971
2014 Q2,1065974,481619,584355,132923,451432,-73650,268099,2.81,952971
2014 Q3,999925,463551,536374,138799,397575,112294,437588,4.59,952971
2014 Q4,4282201,1933034,2349167,550420,1798747,362077,1808796,18.98,952971
2015 Q1,1102002,469823,632179,137732,494447,-19207,395594,4.15,952971
2015 Q2,1118519,484895,633624,134913,498711,-21575,301364,3.16,952971
2015 Q3,1149905,483487,666418,137817,528601,361654,761273,7.99,952971
2015 Q4,4498347,1915012,2583335,559823,2023512,354736,1922962,20.18,952971
2016 Q1,980434,406578,573856,137599,436257,-127435,275336,2.89,952971
2016 Q2,1095202,482791,612411,127018,485393,35005,304426,3.19,952971
2016 Q3,1140986,495058,645928,115063,530865,-190317,302563,3.18,952971
2016 Q4,4466110,1915250,2550860,526113,2024747,-51430,1571791,16.49,952971
2017 Q1,1125753,477704,648049,121909,526140,-415327,109199,1.15,952971
2017 Q2,884815,435915,448900,134302,314598,44100,145351,1.52,952971
2017 Q3,986881,472633,514248,134906,379342,4351,333013,3.50,952971
