光聖            ,	6442
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,3276152,2771227,504925,376571,128354,20431,117506,2.18,540000
2014 Q1,n/a
2014 Q2,1827974,1510541,317433,246328,71105,7300,54909,1.02,600000
2014 Q3,n/a
2014 Q4,3919141,3196382,722759,487895,234864,64834,232921,3.88,600000
2015 Q1,1051359,837950,213409,110804,102605,-11014,73273,1.22,600000
2015 Q2,1070831,870246,200585,115874,84711,-13814,38921,0.65,600000
2015 Q3,1027822,835654,192168,118042,74126,78250,117945,1.81,660000
2015 Q4,4312879,3463131,849748,479550,370198,62761,317565,5.05,660000
2016 Q1,1112702,881221,231481,120418,111063,-23598,63235,0.96,660000
2016 Q2,1099785,853179,246606,121179,125427,20100,98449,1.49,660000
2016 Q3,1195471,969640,225831,114645,111186,-34431,55439,0.84,660000
2016 Q4,4350570,3468868,881702,488435,393267,13876,289964,4.39,660000
2017 Q1,788786,652141,136645,117205,99852,-64055,20959,0.32,660000
2017 Q2,793089,666738,126351,109994,16357,-1996,8607,0.13,660000
