康普,	4739
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,948701,835834,112867,53235,59632,17417,65616,0.76,684374
2015 Q2,974963,867508,107455,40498,66957,6405,40246,0.44,702646
2015 Q3,968003,853849,114154,52131,62023,-37061,22567,0.15,702646
2015 Q4,3905992,3483084,422908,196397,226511,-6931,163984,1.71,702646
2016 Q1,978494,897172,81322,62740,18582,136381,128260,1.74,746453
2016 Q2,966434,879148,87286,45195,42091,10190,45021,0.57,757144
2016 Q3,1037518,950352,87166,48833,38333,8249,38902,0.46,757254
2016 Q4,3993681,3647214,346467,213458,133009,136772,234902,3.01,757254
2017 Q1,1265051,1080238,184813,55274,129539,-8674,102037,1.28,757254
2017 Q2,1094144,948305,145839,55378,90461,12195,86129,1.08,757977
2017 Q3,1297517,1094038,203479,54792,148687,7501,129438,1.54,861234
2017 Q4,4980823,4230857,749966,218227,531739,-2641,441251,5.40,864737
2018 Q1,1610775,1387674,223101,53453,169648,17675,153838,1.70,866262
2018 Q2,1558488,1339180,219308,59408,159900,487,132779,1.31,867467
2018 Q3,1665796,1443976,221820,60387,161433,-23834,103682,1.21,868452
