傳奇            ,	4994
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,250745,42081,208664,155451,53213,2233,40788,0.87,470640
2013 Q2,202142,6420,195722,153781,41941,2497,27657,0.59,705960
2013 Q3,328243,45865,282378,214687,67691,1999,55233,0.78,705960
2013 Q4,1202961,126820,1076141,717398,358743,8911,300334,4.25,705960
2014 Q1,373783,33222,340561,187234,153327,3672,123855,1.75,705960
2014 Q2,296772,25883,270889,196189,74700,2411,52707,0.75,883700
2014 Q3,430334,33213,397121,260395,136726,2133,106257,1.20,883700
2014 Q4,1474037,125341,1348696,900752,447944,30611,351444,3.98,884880
2015 Q1,290972,25747,265225,219604,45621,1670,23225,0.26,884875
2015 Q2,298422,30993,267429,284581,-17152,1000,-45363,-0.51,1106440
2015 Q3,366175,33933,332242,276204,56038,2709,48051,0.43,1106410
2015 Q4,1239382,114806,1124576,1033487,91089,8933,29686,0.27,1106390
2016 Q1,265157,21817,243340,270308,-26968,5293,-44148,-0.40,1106390
2016 Q2,256780,22306,234474,229299,5175,6207,7904,0.07,1106390
2016 Q3,191486,15584,175902,228105,-52203,3636,-59029,-0.53,1107890
2016 Q4,964282,97430,866852,993922,-127070,36771,-108553,-0.98,1107880
2017 Q1,214411,29239,185172,250921,-65749,-2450,-64304,-0.58,1106390
2017 Q2,251416,53274,198142,254528,-56386,2546,-55706,-0.50,1106390
2017 Q3,226386,36552,189834,258582,-68748,3475,-70723,-0.64,1106390
2017 Q4,860981,146180,714801,972974,-258173,4502,-283150,-2.56,1106390
2018 Q1,187083,34892,152191,239289,-87098,2120,-81684,-0.74,1109390
