中電            ,	1611
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1059219,867970,189845,146245,43600,51319,76406,0.20,3984392
2013 Q2,779379,618100,161474,160194,1280,-72232,-72405,-0.18,3984392
2013 Q3,727103,554704,172684,156796,15888,-9520,4314,0.01,3984392
2013 Q4,3202980,2509039,687061,796314,-109253,-374888,-545637,-1.35,3984392
2014 Q1,749942,557807,192895,147636,45259,-37001,2169,0.01,3984392
2014 Q2,719637,564781,155053,136668,18385,-51475,-1105,0.00,3984392
2014 Q3,645816,484484,161622,136112,25510,-23284,-173,0.00,3984392
2014 Q4,2857486,2207579,650990,587241,63749,-361626,-276543,-0.69,3984392
2015 Q1,710878,521053,189505,145366,44139,-84852,-44790,-0.11,3984392
2015 Q2,652947,507055,146094,141500,4594,-148373,-142190,-0.36,3984392
