安馳            ,	3528
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,570368,495558,74810,50847,23963,8774,27172,0.54,508382
2013 Q2,657272,561651,95621,54678,40943,6907,38371,0.73,533426
2013 Q3,695463,588097,107366,53757,53609,573,44701,0.85,533426
2013 Q4,2545135,2176854,368281,208974,159307,19109,146471,2.79,533426
2014 Q1,655994,550050,105944,58600,47344,-701,38714,0.73,533426
2014 Q2,893398,771715,121683,63316,58367,9324,55259,1.01,549429
2014 Q3,890283,776887,113396,61136,52260,6826,49041,0.89,549429
2014 Q4,3190552,2730524,460028,247642,212386,-472,174964,3.19,549429
2015 Q1,799028,665632,133396,65293,68103,-499,56111,1.02,549429
2015 Q2,869666,755341,114325,65964,48361,11015,47680,0.84,565911
2015 Q3,842915,696492,146423,62998,83425,-22316,50721,0.90,565911
2015 Q4,3254737,2756332,498405,259276,239129,-4463,193170,3.41,565911
2016 Q1,757101,628375,128726,62044,66682,-4192,51918,0.86,615911
2016 Q2,804769,699864,104905,65251,39654,14956,43307,0.70,628229
2016 Q3,836652,735836,100816,65587,35229,10127,37645,0.60,630854
2016 Q4,3100440,2674652,425788,248547,177241,24668,165620,2.64,631364
2017 Q1,857755,746534,111221,66389,44832,3456,39855,0.63,631364
2017 Q2,976134,847427,128707,71050,57657,5754,52446,0.82,637678
2017 Q3,1044513,931184,113329,69559,43770,-925,35320,0.55,639925
2017 Q4,3821276,3363994,457282,269746,187536,11285,164391,2.57,640713
2018 Q1,1043630,924464,119166,76606,42560,7665,41088,0.64,640713
2018 Q2,1150763,981006,169757,80451,89306,-20241,55221,0.83,653527
