弘裕            ,	1474
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,943833,887362,56471,55526,945,9780,6892,0.05,1378744
2013 Q2,902632,844011,58621,64191,-5570,11029,6518,0.05,1378744
2013 Q3,826027,760044,65983,51954,14029,-1549,14624,0.11,1337880
2013 Q4,3599559,3372675,226884,234138,-7254,89776,71279,0.54,1337880
2014 Q1,869750,799948,69802,60142,9660,-2169,5445,0.04,1337880
2014 Q2,793248,728719,64529,57671,6858,1983,7087,0.05,1337880
2014 Q3,894338,834892,59446,59389,57,13130,11307,0.09,1298970
2014 Q4,3533648,3254758,278890,247845,31045,42711,56930,0.44,1298970
2015 Q1,843838,755132,88706,62725,25981,-3533,19396,0.15,1298970
2015 Q2,900487,802090,98397,64585,33812,1889,26364,0.20,1298970
2015 Q3,843702,748145,95557,67853,27704,15587,35932,0.28,1298970
