統領            ,	2910
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,141743,37625,104118,61985,42133,280,34898,0.20,2087250
2013 Q2,163328,65920,97408,67963,29445,1118,25031,0.14,2087250
2013 Q3,134816,38236,96580,68317,28263,-1988,20524,0.12,2087250
2013 Q4,663423,256628,406795,270193,136602,-7842,99829,0.57,2087250
2014 Q1,249148,112643,136505,66716,69789,-4234,57998,0.33,2087250
2014 Q2,368776,218324,150452,76564,73888,-5076,61693,0.35,2087250
2014 Q3,132991,37391,95600,70366,25234,4518,23651,0.14,2087250
2014 Q4,980635,485091,495544,290075,205469,-4858,170514,0.97,2087250
2015 Q1,142421,40067,102354,71188,31166,-5214,19312,0.11,2087250
2015 Q2,175951,75674,100277,73781,26496,1792,20775,0.12,2087250
2015 Q3,146880,55688,91192,73913,17279,-7411,13115,0.07,2087250
2015 Q4,669677,267613,402064,298638,103426,-9262,80542,0.46,2087250
