偉全            ,	1465
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,533258,473158,60100,51524,8576,6649,12926,0.13,863394
2013 Q2,693088,600056,93032,57443,35589,16619,45233,0.41,863394
2013 Q3,743902,649893,94009,63250,30759,9467,35735,0.32,863394
2013 Q4,2650723,2310679,340044,231741,108303,50314,142487,1.21,863394
2014 Q1,588669,521726,66943,51994,14949,33786,45721,0.35,863394
2014 Q2,700205,590272,109933,63347,46586,4766,48236,0.31,1036073
2014 Q3,695341,619031,76310,58231,18079,14904,28198,0.22,1036073
2014 Q4,2697559,2373338,324221,232530,91691,80450,156348,1.05,1036073
2015 Q1,523707,448050,75657,52024,23633,11081,31971,0.20,1036073
2015 Q2,642209,558325,83884,63918,19966,1499,20100,0.12,1036073
2015 Q3,625922,533211,92711,63841,28870,38840,58680,0.50,1036073
2015 Q4,2305028,1974621,330407,236263,94144,56537,134900,1.00,1036073
2016 Q1,439188,355992,83196,51405,31791,-5504,25312,0.15,1036073
2016 Q2,495087,423456,71631,57597,14034,8756,22397,0.12,1036073
2016 Q3,531702,445982,85720,60774,24946,-8580,16864,0.07,1036073
2016 Q4,1955078,1627546,327532,231814,95718,28512,117548,0.72,1036073
2017 Q1,437118,373884,63234,48179,15055,-19906,-482,-0.09,1036073
2017 Q2,485273,439499,45774,53028,-7254,42424,32764,0.30,1036073
2017 Q3,473084,426661,46423,52286,-5863,16397,10135,0.10,1036073
2017 Q4,1874161,1683493,190668,206463,-15795,48011,34606,0.25,1036073
2018 Q1,366837,343357,23480,49037,-25557,1562,-23200,-0.12,1036073
2018 Q2,433696,393857,39839,45327,-5488,21886,13937,0.15,1036073
