動力-KY,	6591
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2015 Q1,n/a
2015 Q2,n/a
2015 Q3,n/a
2015 Q4,841107,625965,215142,85332,129810,5311,85183,12.71,76422
2016 Q1,n/a
2016 Q2,388927,275368,113559,54166,59393,7237,43563,4.82,161200
2016 Q3,n/a
2016 Q4,1173895,801589,372306,157734,214572,13655,147260,10.19,161200
2017 Q1,n/a
2017 Q2,468984,349983,119001,72025,46976,-9459,21076,1.27,210680
2017 Q3,399679,283568,116111,47114,68997,-8956,40314,1.91,210680
2017 Q4,1291947,946326,345621,181325,164296,-26981,86422,4.26,237030
2018 Q1,419808,307370,112438,41033,71405,-13698,34189,1.44,237030
2018 Q2,287918,238001,49917,47683,2234,26826,23007,0.97,237030
