特力            ,	2908
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,8868902,6291935,2576967,2301968,274999,1353,248482,0.50,5219555
2013 Q2,8602125,6037036,2565089,2493294,71795,7292,86289,0.17,5219555
2013 Q3,8980296,6278852,2701444,2524818,176626,-23169,129875,0.27,5219555
2013 Q4,35203864,24593530,10610334,9833596,776738,-44016,640614,1.30,5219555
2014 Q1,9052489,6369070,2683419,2348107,335312,-11916,277395,0.56,5219555
2014 Q2,8877122,6356337,2520785,2381941,138844,8017,108337,0.21,5219555
2014 Q3,9203372,6429063,2774309,2565167,209142,-13707,150013,0.30,5219555
2014 Q4,35946241,25114215,10832026,9850124,981902,-98758,715167,1.42,5139555
2015 Q1,9655827,6625965,3029862,2651322,378540,10758,309826,0.62,5139555
2015 Q2,8967518,6255533,2711985,2550208,161777,4597,109952,0.22,5139555
2015 Q3,8990976,6211251,2779725,2606512,173213,26385,151619,0.30,5098875
2015 Q4,35981451,24678579,11302872,10492405,810467,54638,670485,1.32,5098875
2016 Q1,9641635,6538324,3103311,2760617,342694,52119,306124,0.60,5098875
2016 Q2,8757904,6021961,2735943,2555491,180452,32084,117297,0.23,5098875
2016 Q3,8657859,5893987,2763872,2591871,172001,11463,152342,0.30,5098875
2016 Q4,35443444,24184630,11258814,10433994,824820,67543,676020,1.33,5098875
2017 Q1,9716942,6779816,2937126,2539679,397447,-15198,307307,0.60,5098875
2017 Q2,9277784,6610766,2667018,2472630,194388,-45931,132418,0.26,5098875
2017 Q3,9271126,6662353,2608773,2427334,181439,-24545,163060,0.32,5098875
2017 Q4,36963212,26180545,10782667,9822012,960655,150349,826105,1.61,5098875
2018 Q1,10347854,7575227,2772627,2474708,297919,-40321,312351,0.61,5098875
2018 Q2,9920709,7408890,2511819,2391166,120653,41735,137924,0.26,5098875
