台數科          ,	6464
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,n/a
2014 Q1,n/a
2014 Q2,1527460,633293,894167,275110,619057,-23182,489555,4.44,1115000
2014 Q3,n/a
2014 Q4,3083093,1307127,1775966,604818,1171148,-21187,942786,8.51,1115000
2015 Q1,761332,327344,433988,124079,309909,-1716,256185,2.30,1115000
2015 Q2,763362,337899,425463,144427,281036,4109,228912,2.05,1115000
2015 Q3,754612,348198,406414,138804,267610,3587,225757,2.02,1115000
2015 Q4,3031742,1386118,1645624,571005,1074619,-37757,857847,7.65,1243670
2016 Q1,752720,355041,397679,151793,245886,1431,203616,1.65,1243670
2016 Q2,738790,351982,386808,134858,251950,-3525,204180,1.70,1243670
2016 Q3,736423,364638,371785,141130,230655,-4894,185056,1.55,1243670
2016 Q4,2980159,1471484,1508675,596672,912003,-24485,734318,6.09,1243670
2017 Q1,740681,377917,362764,153020,209744,2118,175838,1.48,1237670
2017 Q2,743261,400999,342262,164052,178210,2331,121293,0.98,1285292
2017 Q3,736245,392118,344127,138364,205763,1716,173385,1.40,1285292
2017 Q4,2943179,1562941,1380238,607215,773023,26266,636260,5.16,1269292
