漢翔            ,	2634
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,11630689,10381120,1249569,339947,909622,72267,981889,1.08,9082615
2013 Q3,n/a
2013 Q4,23086459,20839681,2246778,1002156,1244622,144056,1289028,1.42,9082615
2014 Q1,n/a
2014 Q2,10961714,9402649,1559065,422936,1136129,-159819,839557,0.92,9082615
2014 Q3,6012093,5853412,158681,365045,-206364,239813,341025,0.38,9082615
2014 Q4,24924039,22158906,2765133,1310700,1454433,384173,1871503,2.06,9082615
2015 Q1,5839917,5072960,766957,190109,576848,-66366,423427,0.47,9082615
2015 Q2,6920821,6015989,904832,259427,645405,-114988,444618,0.49,9082615
2015 Q3,7243340,6516134,727206,240408,486798,466433,793838,0.87,9082615
2015 Q4,26878156,23626449,3251707,1097990,2153717,328567,2029169,2.23,9082615
2016 Q1,6329017,5352499,976518,251509,725009,-152275,483793,0.53,9082615
2016 Q2,7479633,6332740,1146893,320885,826008,-51037,581170,0.64,9082615
2016 Q3,6640759,5676563,964196,267523,696673,-173029,438825,0.48,9082615
2016 Q4,27325514,23210018,4115496,1389563,2725933,-131710,2082655,2.29,9082615
