晟鈦            ,	3229
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,156781,125716,31065,18281,12784,6590,14605,0.25,579699
2013 Q2,148239,120082,28157,17099,11058,3357,11169,0.19,579699
2013 Q3,154795,121525,33270,28378,4892,-606,1887,0.02,946718
2013 Q4,697143,552851,144292,95989,48303,15792,52544,0.69,935159
2014 Q1,289084,238363,50721,33415,17306,2825,16931,0.18,935159
2014 Q2,171065,128326,42739,33325,9414,-4153,4610,0.05,935159
2014 Q3,173446,135962,37484,35585,1899,10910,11429,0.12,935159
2014 Q4,817541,651771,165770,136638,29132,29446,49224,0.53,935159
2015 Q1,169236,133973,35263,33247,2016,-5712,-3696,-0.04,935159
2015 Q2,239287,207648,31639,35397,-3758,1306,-3456,-0.05,935159
2015 Q3,185649,158699,26950,43428,-16478,-3080,-23191,-0.19,935159
2015 Q4,760659,637829,122830,152440,-29610,-13528,-51281,-0.44,935159
2016 Q1,141850,113710,28140,31496,-3356,28,-3911,-0.01,935159
2016 Q2,147278,130470,16808,30420,-13612,-57323,-70936,-0.72,935159
2016 Q3,102102,87701,14401,30868,-16467,-109665,-126132,-0.65,935159
2016 Q4,503129,426350,76779,157702,-80923,-171191,-248783,-1.75,935159
2017 Q1,123022,101511,21511,27056,-5545,-13467,-19012,-0.19,935159
2017 Q2,122842,105704,17138,22012,-4874,25476,20602,0.22,935159
2017 Q3,123064,105581,17483,24958,-7475,2963,-4512,-0.05,935159
2017 Q4,469230,402095,67135,97239,-30104,11827,-17883,-0.18,935159
2018 Q1,119153,103394,15759,27533,-11774,-9541,-21315,-0.23,935159
2018 Q2,127870,112319,15551,29107,-13556,19600,4256,0.05,935159
