乙盛-KY         ,	5243
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,2396288,2000502,395786,293239,102547,10579,101625,0.68,1528273
2013 Q4,8552616,7096914,1455702,1087371,368331,22883,386413,2.55,1719323
2014 Q1,1932101,1607133,324968,216647,108321,-2650,102886,0.60,1719323
2014 Q2,2617004,2179347,437657,305126,132531,12108,129092,0.77,1805289
2014 Q3,2744528,2333680,410848,251148,159700,19650,154695,0.89,1805289
2014 Q4,9845780,8313292,1532488,963820,568668,9645,532981,3.01,1805289
2015 Q1,1935163,1680578,254585,170846,83739,-10063,67230,0.40,1805289
2015 Q2,1877731,1611193,266538,205410,61128,15822,68779,0.41,1805289
2015 Q3,2297435,2038289,259146,230289,28857,56868,76387,0.46,1805289
2015 Q4,8470040,7361579,1108461,880546,227915,93040,285224,1.73,1735289
2016 Q1,2071101,1791070,280031,190610,89421,-1574,78142,0.48,1735289
2016 Q2,2539346,2217865,321481,255863,65618,16457,82933,0.50,1735289
2016 Q3,3123289,2678288,445001,288672,156329,-7211,103167,0.62,1735289
2016 Q4,10862433,9433902,1428531,1043510,385021,52539,358500,2.18,1735289
2017 Q1,2814390,2425565,388825,267409,121416,-15604,94606,0.55,1735289
2017 Q2,2523179,2116974,406205,276037,130168,-14974,103673,0.60,1735289
2017 Q3,2523543,2086282,437261,279552,157709,-22572,121089,0.70,1735289
2017 Q4,10877652,9204396,1673256,1102801,570455,-80313,432100,2.50,1735289
2018 Q1,2184241,1833750,350491,239492,110999,-24952,65079,0.38,1735289
2018 Q2,2242399,1927296,315103,255746,59357,48579,74750,0.40,1735289
2018 Q3,2941995,2570363,371632,266108,105524,38307,108047,0.62,1735289
