裕日車          ,	2227
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,7596030,6443777,1152253,877350,274903,1269675,1280846,4.27,3000000
2013 Q2,6849254,5553230,1296024,838035,457989,1685497,1779029,5.93,3000000
2013 Q3,7956853,6388856,1567997,851807,716175,1667322,1977405,6.59,3000000
2013 Q4,31486050,26037200,5448850,3616656,1832179,6974711,7299997,24.33,3000000
2014 Q1,8179598,7229802,949796,895539,54257,1382089,1195559,3.99,3000000
2014 Q2,10097123,8845747,1251376,956643,295894,1389138,1279973,4.27,3000000
2014 Q3,8110603,7004498,1106105,858714,247361,1492344,1443622,4.81,3000000
2014 Q4,33176837,28855176,4321661,3536563,786229,7240448,6523759,21.75,3000000
2015 Q1,9042254,7867585,1174669,844804,329541,908962,1025315,3.42,3000000
2015 Q2,9662102,7953290,1708812,1284694,424114,1223224,1386141,4.62,3000000
2015 Q3,7889273,6718438,1170835,944925,225007,803964,854808,2.85,3000000
2015 Q4,33218394,27913181,5305213,4068911,1234816,3764871,4165901,13.89,3000000
2016 Q1,9502882,8058297,1444585,1061975,382610,936776,1092363,3.64,3000000
2016 Q2,9588854,8169774,1419080,1041198,377882,1203751,1314585,4.38,3000000
2016 Q3,8164265,7120006,1044259,773890,270281,855368,930226,3.10,3000000
2016 Q4,34860446,29813797,5046649,3859193,1202037,4384067,4630615,15.44,3000000
2017 Q1,9856813,8063444,1793369,1090685,702745,1035592,1442045,4.81,3000000
2017 Q2,8861449,7330112,1531337,889820,641517,1562002,1830173,6.10,3000000
2017 Q3,7904917,6377342,1527575,1060041,467577,1570865,1691823,5.64,3000000
2017 Q4,33221774,27037319,6184455,4108082,2075688,5927733,6642500,22.14,3000000
2018 Q1,8358448,6697065,1661383,1232519,428864,1272563,1111027,3.70,3000000
2018 Q2,8082566,6621967,1460599,1045088,415511,1883621,1840495,6.13,3000000
2018 Q3,6490696,5397505,1093191,877971,215220,1540813,1404783,4.68,3000000
