富鼎            ,	8261
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,486442,412797,73645,61963,11682,-24719,-17685,-0.13,1384859
2013 Q2,486309,444469,41840,57519,-15679,5057,-8917,-0.06,1384859
2013 Q3,536944,462441,74503,56118,18385,-32517,-11872,-0.08,1784859
2013 Q4,2011172,1823679,187493,274584,-87091,-45269,-116924,-0.78,1784859
2014 Q1,442908,377120,65788,52767,13021,17766,28254,0.19,1795534
2014 Q2,546060,464094,81966,53544,28422,-5955,17297,0.10,1796184
2014 Q3,555894,459505,96389,51363,45026,15562,50703,0.29,1814284
2014 Q4,2061113,1670136,390977,233004,157973,51775,173421,0.96,1815693
2015 Q1,429445,326576,102869,49461,53408,5296,48724,0.27,1816872
2015 Q2,381484,298343,83141,46678,36463,212,23392,0.13,816223
2015 Q3,386002,306471,79531,56400,23131,14972,31912,0.33,815718
2015 Q4,1555624,1243073,312551,216896,95655,21974,94543,0.70,815808
2016 Q1,335264,271345,63919,55416,8503,396,7386,0.09,815808
2016 Q2,376875,310649,66226,63906,2320,60816,53123,0.65,815647
2016 Q3,505336,427689,77647,62073,15574,-6880,7129,0.09,816110
2016 Q4,1715438,1438594,276844,249563,27281,57432,70741,0.88,812826
2017 Q1,379708,329448,50260,59903,-9643,-12811,-22085,-0.27,812826
2017 Q2,474693,396083,78610,65555,13055,-1081,9569,0.12,812826
2017 Q3,598898,502933,95965,71615,24350,3619,22900,0.29,812910
2017 Q4,2129631,1791314,338317,277179,61138,-11512,37377,0.48,813405
2018 Q1,560041,474899,85142,72539,12603,-6103,14100,0.18,813405
2018 Q2,722842,581041,141801,82308,59493,18177,59971,0.74,813405
2018 Q3,801806,644491,157315,86794,70521,-3913,52171,0.67,813405
