聯上發          ,	2537
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,921274,600698,320576,56818,263758,-8221,255537,1.77,1469959
2013 Q2,703969,462763,241206,111901,129305,-4451,120637,0.77,1620720
2013 Q3,229648,146433,83215,17241,65974,-9111,56260,0.34,1649778
2013 Q4,2283342,1476047,807295,207121,600174,-31595,551312,3.50,1709408
2014 Q1,357427,216221,141206,32203,109003,-11156,97847,0.44,2277996
2014 Q2,191667,120196,71471,14456,57015,-9043,45448,0.20,2477692
2014 Q3,342019,214431,127588,19002,108586,-6477,102109,0.41,2477692
2014 Q4,1083905,671694,412211,94212,317999,-27798,283122,1.15,2477692
2015 Q1,142236,89144,53092,17012,36080,-6267,29813,0.12,2477692
2015 Q2,137088,81162,55926,15553,40373,-19178,20491,0.08,2675907
2015 Q3,97,11,86,8837,-8751,-3099,-11850,-0.05,2675907
2015 Q4,2165893,1291668,874225,141614,732611,-24881,673064,2.52,2675907
2016 Q1,804960,489987,314973,45844,269129,9266,263688,0.99,2675907
2016 Q2,337928,200807,137121,25261,111860,22124,108778,0.41,2889980
2016 Q3,141377,84244,57133,19330,37803,3465,38730,0.13,2889980
2016 Q4,1364525,822133,542392,122638,419754,-14882,360794,1.25,2889980
2017 Q1,208,120,88,17978,-17890,412,-17478,-0.06,2889980
2017 Q2,180945,131790,49155,23145,26010,573,13323,0.05,3005579
2017 Q3,130002,88263,41739,28558,13181,9145,20765,0.07,3005579
2017 Q4,352153,254445,97708,104923,-7215,-34653,-51535,-0.17,3005579
