虹冠電          ,	3257
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,148333,80955,67378,39912,27466,11115,38581,1.05,387280
2013 Q2,181956,84014,97942,48078,49864,-3531,46333,1.26,410517
2013 Q3,182179,68648,113531,57846,55685,-1512,54173,1.26,522127
2013 Q4,734874,330862,404012,209905,194107,16412,208720,4.85,522127
2014 Q1,220607,91533,129074,55751,73323,9398,70247,1.38,522127
2014 Q2,259562,112767,146795,62324,84471,-3924,75323,1.48,553454
2014 Q3,286862,122073,164789,75210,89579,19222,88371,1.63,553454
2014 Q4,1004640,428799,575841,264835,311006,45961,303142,5.58,553384
2015 Q1,200062,92615,107447,70175,37272,5576,32688,0.60,553384
2015 Q2,213162,110488,102674,67904,34770,-1977,26218,0.48,600421
2015 Q3,204724,100884,103840,71196,32644,31106,52838,0.89,600421
2015 Q4,854565,421090,433475,282915,150560,30859,141650,2.39,600421
2016 Q1,210820,109008,101812,66610,35202,-4256,24765,0.42,600421
2016 Q2,204440,96101,108339,71744,36595,6172,50620,0.85,651457
2016 Q3,208807,108167,100640,63301,37339,-3464,29234,0.45,651457
2016 Q4,843361,440105,403256,278170,125086,11048,123111,1.90,651457
2017 Q1,168591,96020,72571,53190,19381,-11946,3802,0.06,651457
2017 Q2,184576,94456,90120,66616,23504,6541,33502,0.51,693803
2017 Q3,212183,112774,99409,74198,25211,3586,27926,0.40,693803
2017 Q4,760708,410735,349973,256663,93310,-14193,70658,1.02,693803
