永新-KY         ,	4557
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,1246140,848907,397233,181394,215839,-11324,152238,5.51,310000
2014 Q1,n/a
2014 Q2,n/a
2014 Q3,n/a
2014 Q4,1299069,870876,428193,209782,218411,28981,184242,5.68,310000
2015 Q1,n/a
2015 Q2,717209,477072,240137,116411,123726,-8601,77093,2.34,310000
2015 Q3,379578,248589,130989,66223,64766,33646,76715,2.40,310000
2015 Q4,1414553,925594,488959,242734,246225,17679,194009,5.86,348750
2016 Q1,275857,182187,93670,50710,42960,-848,38657,1.06,341430
2016 Q2,432441,268770,163671,70279,93392,5562,71999,2.10,342430
2016 Q3,363736,226634,137102,60517,76585,5194,59056,1.74,342430
2016 Q4,1424198,888161,536037,260664,275373,26752,245583,7.14,342430
2017 Q1,289097,181861,107236,55409,51827,-3615,46336,1.26,344255
2017 Q2,387623,246813,140810,60172,80638,2057,71329,2.02,344255
2017 Q3,332989,228133,104856,64652,40204,4310,34763,0.97,344255
2017 Q4,1361401,894573,466828,244343,222485,-4456,188589,5.26,344255
2018 Q1,330284,243177,87107,58637,28470,-15386,12283,0.35,346080
2018 Q2,354937,257697,97240,63390,33850,26383,51313,1.47,346080
