葡萄王          ,	1707
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1227953,153918,1074035,823700,250335,28642,233452,1.33,1302350
2013 Q2,1518923,181148,1337775,1030854,306921,24440,272951,1.54,1302350
2013 Q3,1389154,149926,1239228,879773,359455,9683,304249,1.58,1302350
2013 Q4,5652413,657393,4995020,3653094,1341926,85353,1181429,6.42,1302350
2014 Q1,1389503,155676,1233827,891835,341992,8938,288704,1.49,1302350
2014 Q2,1633384,204647,1428737,1046676,382061,5161,309451,1.62,1302350
2014 Q3,1510096,176612,1333484,932107,401377,28495,361539,1.89,1302350
2014 Q4,6282859,721624,5561235,3961443,1599792,89426,1386513,7.24,1302350
2015 Q1,1650752,192393,1458359,1059664,398695,20574,347034,1.83,1302350
2015 Q2,1858141,223837,1634304,1206099,428205,19473,356896,1.87,1302350
2015 Q3,1728440,215326,1513114,1055771,457343,14828,392768,2.01,1302350
2015 Q4,7247855,862714,6385141,4572725,1812416,70188,1546884,8.07,1303001
2016 Q1,2008974,235384,1773590,1293521,480069,16877,412386,2.17,1303324
2016 Q2,2350667,262402,2088265,1535220,553045,17559,429008,2.27,1303946
2016 Q3,2296914,361342,1935572,1369749,565823,17433,491524,2.51,1339502
2016 Q4,9185021,1265989,7919032,5685010,2234022,78477,1886920,9.82,1352142
2017 Q1,2003929,264573,1739356,1292288,447068,14446,381510,1.92,1352142
2017 Q2,2353407,372896,1980511,1476861,503650,99620,439833,2.38,1352142
2017 Q3,2244411,398512,1845899,1300008,545891,24455,480177,2.45,1352142
2017 Q4,9388128,1523444,7864684,5610389,2254295,151175,1934732,10.03,1352211
2018 Q1,1932426,392162,1540264,1080479,459785,14737,375788,1.93,1355866
2018 Q2,2361951,457847,1904104,1353750,550354,20796,425999,2.14,1357983
