櫻花建          ,	2539
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,781,303,478,16461,-15983,495,-15488,-0.09,1655541
2013 Q2,955922,622095,333827,60528,273299,413,257529,1.56,1879039
2013 Q3,790,-1634,2424,10118,-7694,-486,-6106,0.03,1879039
2013 Q4,3120522,1884263,1236259,179707,1056552,661,990874,5.27,1879039
2014 Q1,159736,109173,50563,30711,19852,-1387,17065,0.09,1879039
2014 Q2,1738032,1075481,662551,119404,543147,-401,485913,2.59,2386380
2014 Q3,1126984,675904,451080,63644,387436,197,365619,1.53,2386380
2014 Q4,3706382,2249033,1457349,256755,1200594,-1977,1106322,4.64,2386380
2015 Q1,101074,61117,39957,29457,10500,-876,9339,0.04,2386380
2015 Q2,1843985,1021143,822842,96102,726740,-231,648835,2.72,2863656
2015 Q3,64458,39306,25152,35273,-10121,-2290,-12385,0.04,2863656
2015 Q4,3346134,1981527,1364607,240834,1123773,-4038,1004245,3.51,2863656
2016 Q1,471083,299015,172068,46146,125922,-1549,112799,0.39,2863656
2016 Q2,66985,40875,26110,29899,-3789,-866,-8233,0.03,3436387
2016 Q3,26315,13976,12339,34928,-22589,37096,2498,0.01,3436387
