台積電          ,	2330
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,132754996,71988726,60769810,16376304,44428009,1319905,39535543,1.53,259282327
2013 Q2,155886320,79467520,76422186,18792134,57629082,2387597,51761503,2.00,259283058
2013 Q3,162577034,83636464,78890811,19260232,59618054,-268170,51934752,2.00,259283910
2013 Q4,597024197,316057820,280945507,71563234,209429363,6057759,188018937,7.26,259286171
2014 Q1,148215172,77836093,70400096,17874995,52522360,779482,47845778,1.85,259291239
2014 Q2,183020484,91823190,91192925,20251755,70713919,3384201,59659857,2.30,259293750
2014 Q3,209049734,103468164,105578364,21141080,84431984,949208,76304606,2.94,259293750
2014 Q4,762806465,385100646,377734375,80842944,295890293,6207253,263780869,10.18,259296624
2015 Q1,222034144,112585333,109429264,22538512,86626123,1632857,78983908,3.05,259303020
2015 Q2,205439752,105735807,99704956,22555212,77069058,21062625,79412904,3.06,259303805
2015 Q3,212504909,110188424,102335756,22160164,78388924,5005695,75317300,2.91,259303805
2015 Q4,843497368,433117601,410394893,88466500,320047775,30381136,306556167,11.82,259303805
2016 Q1,203495361,112124894,91337578,20878997,70467314,1788585,64792597,2.50,259303805
2016 Q2,221809846,107468601,114334236,23007640,91321001,2085390,72528279,2.80,259303805
2016 Q3,260405885,128366813,132050789,25840588,106262122,1987493,96789113,3.73,259303805
2016 Q4,947938344,473077173,474832098,96904133,377957778,8001602,334338236,12.89,259303805
2017 Q1,233914400,112428734,121489636,26156483,95352390,2470109,87620908,3.38,259303805
2017 Q2,213855212,105101969,108708654,25366814,83255401,2862066,66270652,2.56,259303805
2017 Q3,252107345,126230664,125880148,27536716,98056433,2461731,89949228,3.47,259303805
2017 Q4,977447241,482616286,494826402,107901668,385559223,10573807,343146848,13.23,259303805
2018 Q1,248078671,123103977,124857539,26728394,96826946,3116675,89787574,3.46,259303805
2018 Q2,233276811,121688707,111530934,26440124,84428146,3159462,72293375,2.79,259303805
2018 Q3,260347882,136967039,123366640,28128452,95245181,3651761,89098072,3.44,259303805
