鼎元            ,	2426
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,770515,778707,-8192,109794,-117986,-3243,-124541,-0.30,3610176
2013 Q2,884188,993310,-109122,252780,-361902,254178,-104407,-0.24,3610176
2013 Q3,998114,903143,94971,116650,-21679,16441,-5238,-0.03,3610176
2013 Q4,4141147,4127509,13638,624962,-611324,-403174,-1016123,-2.75,3610176
2014 Q1,1295094,1140660,154434,76944,77490,8352,85842,0.23,3610176
2014 Q2,1427499,1192618,234881,109137,125744,-31559,94185,0.25,3610176
2014 Q3,1125401,919466,205935,134429,71506,12506,84012,0.36,2392453
2014 Q4,4802080,4047826,754254,418873,335381,28488,363316,1.50,2359318
2015 Q1,860764,673091,187673,83880,103793,-17453,86340,0.34,2759318
2015 Q2,962063,755172,206891,95092,111799,-2654,109145,0.37,2759318
2015 Q3,890199,698357,191842,118376,73466,35350,108816,0.41,2759318
2015 Q4,3559863,2781411,778452,423819,354633,-20644,313835,1.22,2905471
2016 Q1,721135,552113,169022,90224,78798,-49536,25062,0.11,2927834
2016 Q2,786367,601008,185359,89222,96137,-42923,42770,0.18,2927834
2016 Q3,827677,647056,180621,85412,95209,-80551,11058,0.07,2927834
2016 Q4,3123899,2410183,713716,370225,343491,-105271,238220,0.91,2927834
2017 Q1,717299,559850,157449,86550,70899,-135186,-64287,-0.19,2936590
2017 Q2,820105,617345,202760,95861,106899,-22735,84166,0.32,2952383
2017 Q3,781850,595110,186740,103745,82995,-21320,61675,0.21,2990775
2017 Q4,3124520,2392120,732400,406513,325887,-182851,143038,0.66,2998179
2018 Q1,806371,634847,171524,96370,75154,-73641,1513,0.03,3006223
2018 Q2,843998,654967,189031,145119,43912,412014,445454,1.47,3006223
2018 Q3,777157,611833,165324,92946,72378,-57545,-529,0.30,3006223
