矽創            ,	8016
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1404609,1069951,334658,269137,65521,21441,73636,0.72,1181476
2013 Q2,1421849,1057595,364254,275136,89118,10137,81523,0.77,1181476
2013 Q3,1703466,1297491,405975,278217,127758,16671,107960,0.99,1191476
2013 Q4,6337663,4819826,1517837,1110008,407829,92479,393390,3.63,1191476
2014 Q1,1530254,1092607,437647,285622,152025,16375,139402,1.22,1191476
2014 Q2,1798491,1301452,497039,311214,185825,-7870,146576,1.23,1191176
2014 Q3,2085033,1545101,539932,335410,204522,27379,195579,1.60,1191376
2014 Q4,7595150,5529408,2065742,1317248,748494,99282,718574,6.02,1191376
2015 Q1,2098675,1489289,609386,366214,243172,-1319,197709,1.65,1191376
2015 Q2,2082764,1557089,525675,350335,175340,3782,153078,1.33,1191376
2015 Q3,2473988,1822799,651189,405156,246033,54863,242063,1.97,1191376
2015 Q4,9266108,6785084,2481024,1517562,963462,63990,845829,7.05,1191376
2016 Q1,2293837,1596485,697352,387269,310083,-9115,242994,1.97,1191376
2016 Q2,2397574,1740076,657498,388699,268799,7872,235518,1.87,1191376
2016 Q3,2875078,2090902,784176,430533,353643,-4353,317921,2.53,1206376
2016 Q4,10189747,7307865,2881882,1636158,1245724,12761,1099027,8.77,1206376
2017 Q1,2034300,1442048,592252,399640,192612,-3598,163645,1.38,1206376
2017 Q2,2318317,1697791,620526,399308,221218,15120,217299,1.74,1206376
2017 Q3,2643141,1961706,681435,421640,259795,20294,254116,2.08,1205176
2017 Q4,9431062,6916729,2514333,1660796,853537,134731,891234,7.32,1205176
2018 Q1,2074724,1579457,495267,354230,141037,-4416,121758,1.10,1205026
