中福            ,	1435
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,5867,1045,4822,6581,-1759,540,-1219,-0.01,1397801
2013 Q2,5718,902,4816,8454,-3638,1924,-1714,-0.01,1397801
2013 Q3,5960,857,5103,6664,-1561,2023,462,0.00,1397801
2013 Q4,23939,3598,20341,33884,-13543,2296,-11247,-0.09,1397801
2014 Q1,6399,798,5601,6310,-709,712,3,0.00,1397801
2014 Q2,6378,751,5627,7219,-1592,1601,9,0.00,1397801
2014 Q3,6888,846,6042,6158,-116,1089,973,0.00,1397801
2014 Q4,26906,3210,23696,30940,-7244,5589,-1655,-0.01,1397801
2015 Q1,7118,805,6313,5279,1034,-311,723,0.01,1397801
2015 Q2,7460,762,6698,7520,-822,137,-685,-0.01,1397801
2015 Q3,7456,808,6648,8129,-1481,2075,594,0.00,1397801
2015 Q4,29947,3459,26488,32208,-5720,2142,-3617,-0.03,1397801
