立隆電          ,	2472
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1232224,1025357,206867,152527,54340,83041,96659,0.51,1543469
2013 Q2,1559269,1253430,305839,173795,132044,50055,115763,0.62,1543469
2013 Q3,1453335,1160312,293023,168830,124193,-72026,49024,0.48,1543469
2013 Q4,5710586,4599702,1110884,687522,423362,140809,415396,2.42,1543469
2014 Q1,1365448,1065470,299978,168765,131213,13919,109557,0.71,1543469
2014 Q2,1606324,1211491,394833,174414,220419,-16439,161400,0.89,1543469
2014 Q3,1603741,1230520,373221,183573,189648,78732,205468,1.06,1543469
2014 Q4,6071950,4673639,1398311,726369,671942,172414,640907,3.60,1543469
2015 Q1,1443030,1106360,336670,184423,152247,-10738,101054,0.58,1543469
2015 Q2,1512878,1177709,335169,180358,154811,-19049,88494,0.47,1543469
2015 Q3,1418880,1078542,340338,192316,148022,100813,204282,1.20,1311948
2015 Q4,5802398,4417168,1385230,760456,624774,21060,477499,2.83,1311948
2016 Q1,1407346,1056518,350828,191976,158852,43281,170270,1.16,1311948
2016 Q2,1530369,1156194,374175,187807,186368,-60378,85372,0.56,1311948
2016 Q3,1549218,1154243,394975,188690,206285,-51622,113389,0.64,1311948
