晟銘電          ,	3013
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,519862,442957,76905,101806,-24901,17901,-7201,-0.04,1851710
2013 Q2,522556,398909,123647,106449,17198,1858,16286,0.09,1821710
2013 Q3,754750,560448,194302,120820,73482,-15779,45502,0.25,1821710
2013 Q4,2671160,2127927,543233,419136,124097,-5879,95649,0.53,1821710
2014 Q1,711643,624970,86673,70229,16444,22581,32391,0.18,1821710
2014 Q2,739736,692299,47437,83490,-36053,-1016,-31176,-0.17,1821710
2014 Q3,729684,689994,39690,80641,-40951,17353,-23215,-0.13,1821710
2014 Q4,3017695,2766566,251129,309614,-58485,223882,130052,0.72,1800000
2015 Q1,710863,660402,50461,66897,-16436,1461,-12429,-0.07,1800000
2015 Q2,849178,753603,95575,64673,30902,-2495,13117,0.07,1800000
2015 Q3,809214,686656,122558,86375,36183,49200,70868,0.40,1779350
2015 Q4,3241910,2926135,315775,277609,38166,57365,69572,0.39,1779350
2016 Q1,729862,689365,40497,63929,-23432,-12420,-29757,-0.17,1779350
2016 Q2,1077717,929112,148605,74299,74306,17808,82330,0.25,1779350
2016 Q3,1197349,1002200,195149,94021,101128,-6772,79395,0.45,1699350
