矽格            ,	6257
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1206213,947472,258741,136220,122521,34943,145353,0.44,3664595
2013 Q2,1366771,965274,401497,129209,272288,28828,247962,0.72,3664595
2013 Q3,1393901,937706,456195,138354,317841,893,262844,0.74,3664595
2013 Q4,5239226,3766408,1472818,553048,919770,69884,838596,2.44,3664595
2014 Q1,1226660,840665,385995,136038,249957,31625,234871,0.65,3664595
2014 Q2,1349150,873220,475930,131044,344886,41165,289728,0.83,3631095
2014 Q3,1371441,888289,483152,158198,324954,6073,285062,0.81,3631095
2014 Q4,5228447,3522299,1706148,558859,1147289,93059,1021697,2.90,3630894
2015 Q1,1154533,848547,305986,131475,174511,9010,152071,0.43,3630865
2015 Q2,1301831,930314,371517,107990,263527,4973,216647,0.61,3630865
2015 Q3,1316979,952757,364222,142618,221604,37599,212063,0.59,3598865
2015 Q4,5054517,3703235,1351282,521431,829851,82455,751150,2.11,3598865
2016 Q1,1240338,942101,298237,129608,168629,-14253,123236,0.34,3598865
2016 Q2,1403796,1017538,386258,146222,240036,8847,195705,0.53,3598865
2016 Q3,1589417,1091498,497919,156110,341809,-16288,261418,0.70,3598865
2016 Q4,5795609,4186988,1608621,648402,960219,32504,802309,2.17,3598865
2017 Q1,1458483,1067811,390672,146536,244136,-53308,150251,0.43,3598865
2017 Q2,1463270,1078818,384452,156671,227781,12135,192752,0.54,3598865
2017 Q3,1587748,1130126,457622,173917,283705,-20500,213416,0.60,3598865
2017 Q4,6831740,4956763,1874977,735527,1610481,-3656,1192626,2.76,3600162
2018 Q1,2207992,1616385,591607,226963,364644,-57653,234480,0.54,3843790
