達興材料        ,	5234
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,921424,664929,256495,140238,116257,2677,104189,1.17,889315
2013 Q2,925968,655554,270414,138529,131885,1436,94808,1.07,889315
2013 Q3,879246,619884,259362,147209,112153,-229,98774,1.11,889315
2013 Q4,3611587,2559294,1052293,565218,487075,5608,410847,4.62,889315
2014 Q1,774476,581965,192511,120869,71642,2847,65001,0.73,889315
2014 Q2,806255,600812,205443,134642,70801,-291,60382,0.68,933781
2014 Q3,857293,627123,230170,142551,87619,1590,78020,0.84,933781
2014 Q4,3330925,2451974,878951,538015,340936,8073,303844,3.25,933781
2015 Q1,847394,608031,239363,145939,93424,-686,80651,0.86,933781
2015 Q2,837675,612680,224995,150917,74078,-1052,62980,0.67,933781
2015 Q3,845762,637743,208019,136459,71560,4227,66332,0.71,933781
2015 Q4,3378107,2499833,878274,574437,303837,2977,266955,2.86,933781
2016 Q1,817649,614691,202958,140782,62176,-832,54911,0.59,933781
2016 Q2,894662,675958,218704,135828,82876,2955,76384,0.82,933781
2016 Q3,965387,703136,262251,139297,122954,-2002,106506,1.14,933781
2016 Q4,3620275,2668493,951782,555654,396128,3642,353176,3.78,933781
2017 Q1,914921,661017,253904,136835,117069,-6792,97583,1.05,933781
2017 Q2,924984,679394,245590,144402,101188,1584,91529,0.98,933781
2017 Q3,1029602,717789,311813,158370,153443,763,135624,1.45,933781
2017 Q4,3917428,2762254,1155174,614311,540863,-5326,472983,5.07,933781
2018 Q1,1037950,714080,323870,170424,153446,-1541,132835,1.42,933781
2018 Q2,1057284,703506,353778,179504,174274,8685,158176,1.54,1027159
