欣巴巴          ,	9906
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1457,1256,201,12398,-12197,13103,1899,0.06,310200
2013 Q2,1202,1033,169,12207,-12038,44,-11625,-0.37,700000
2013 Q3,349769,306382,43387,26923,16464,-12770,-3147,-0.04,700000
2013 Q4,999466,867742,131724,103832,27892,-3784,7709,0.11,700000
2014 Q1,12019,8678,3341,12724,-9383,-2029,-11673,-0.17,700000
2014 Q2,10114,9666,448,15019,-14571,847,-16880,-0.24,700000
2014 Q3,0,0,0,15035,-12765,-2284,-14917,-0.21,700000
2014 Q4,22143,13096,9047,61955,-50638,-4566,-57766,-0.83,700000
2015 Q1,320509,269599,50910,32330,18580,-3271,15309,0.22,700000
2015 Q2,227010,166872,60138,29693,30445,-1050,29395,0.42,700000
2015 Q3,56993,46220,10773,16874,-6101,-4510,-10992,-0.16,700000
2015 Q4,769554,612388,157166,99498,57668,-13129,44196,0.63,700000
2016 Q1,70650,55601,15049,20053,-5004,-7011,-12056,-0.17,700000
2016 Q2,321908,249408,72500,36083,36417,-7204,29049,0.41,700000
2016 Q3,260259,193996,66263,34808,31455,-2214,29188,0.42,700000
2016 Q4,862630,657304,205326,123140,82186,-33232,48508,0.69,700000
2017 Q1,143282,114116,29166,23519,5647,-1123,4441,0.06,700000
2017 Q2,215880,163157,52723,32281,20442,-993,19385,0.28,745664
2017 Q3,245596,189884,55712,37635,18077,-702,17236,0.25,745664
2017 Q4,989504,755125,234379,131258,103121,-5238,97528,1.31,745664
2018 Q1,134671,102605,32066,29002,3064,110,3009,0.04,745664
2018 Q2,88025,70579,17446,23838,-6392,-3724,-10183,-0.14,833439
2018 Q3,49911,32273,17638,22296,-4658,-3262,-7742,-0.09,833439
