聯強            ,	2347
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,73636807,71255844,2380963,1803674,577289,574951,1043105,0.63,15866579
2013 Q2,78779789,75890454,2889335,1875227,1014108,926984,1572288,0.97,15868889
2013 Q3,85751917,82904930,2846987,1789764,1057223,585663,1413847,0.88,15875699
2013 Q4,330259753,319200976,11058777,7179497,3879280,2512544,5432508,3.32,15885209
2014 Q1,78150572,75544802,2605770,1717489,888281,292940,1045375,0.63,15885209
2014 Q2,77931683,75151950,2779733,1678936,1100797,332352,1214289,0.72,15885209
2014 Q3,90713904,87532557,3181347,1691244,1490103,425421,1549509,0.94,15885209
2014 Q4,331532594,320007409,11525185,7075506,4449679,1767554,5255196,3.16,15885209
2015 Q1,70236826,67525757,2711069,1724873,986196,357497,1210400,0.73,15885209
2015 Q2,73178379,70579639,2598740,1683433,915307,760345,1369177,0.82,15885209
