工信            ,	5521
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,821231,758257,62974,44241,18733,1136,16290,0.05,3475274
2013 Q2,759644,702237,57407,48253,9154,-2788,2383,0.01,3475274
2013 Q3,1143836,1071999,71837,42137,29700,-7850,17092,0.05,3475274
2013 Q4,4399069,4085416,313653,116597,197056,-77091,88857,0.27,3475274
2014 Q1,1383250,1302083,81167,28924,52243,-25407,18958,0.06,3475274
2014 Q2,1295699,1467051,-171352,26673,-198025,-15882,-181165,-0.52,3475274
2014 Q3,1426712,1449705,-22993,28401,-51394,34837,-11691,-0.04,3475274
2014 Q4,5846800,5831655,15145,187330,-172185,-12215,-158533,-0.46,3475274
2015 Q1,1734500,1655455,79045,38292,40753,-6506,28365,0.08,3475274
2015 Q2,1797554,1689331,108223,39779,68444,3020,60138,0.17,3475274
2015 Q3,1473325,1462773,10552,36049,-25497,-15519,-33870,-0.10,3475274
2015 Q4,7141468,6856042,285426,155366,130060,-46834,80787,0.24,3475274
2016 Q1,894657,839577,55080,37314,17766,-11575,4813,0.02,3475274
2016 Q2,1234117,1164801,69316,32354,36962,-9403,18747,0.06,3475274
2016 Q3,1163542,1091380,72162,33277,38885,-2231,30210,0.09,3475274
