南紡            ,	1440
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,5107408,4450313,657095,318651,338444,93673,332155,0.21,15690963
2013 Q2,5527926,4783164,744762,315890,428872,108507,394276,0.25,15926328
2013 Q3,5728143,5036155,691988,380627,311361,106088,312464,0.20,15926328
2013 Q4,21549291,18972240,2577051,1341964,1235087,358646,1196961,0.76,15926328
2014 Q1,4561889,4135954,425935,321816,104119,41451,106415,0.08,15926328
2014 Q2,5213569,4730841,482728,348398,134330,48507,118457,0.08,16404118
2014 Q3,5506991,5123446,383545,388736,-5191,145963,118968,0.08,16404118
2014 Q4,20764981,19018173,1746808,1531929,214879,317073,378889,0.29,16404118
2015 Q1,5279253,4636230,643023,566182,76841,160358,190808,0.12,16404118
2015 Q2,5965110,5124164,840946,511802,329144,184276,404360,0.26,16568159
2015 Q3,5445721,4745166,700555,520453,180102,256089,354222,0.23,16568159
2015 Q4,21524129,18658679,2865450,2134415,731035,725860,1152213,0.75,16568159
2016 Q1,4202145,3731429,470716,486379,-15663,42169,11076,0.02,16568159
2016 Q2,4790213,4265364,524849,495654,29195,193399,169399,0.12,16568159
2016 Q3,5473642,4825900,647742,539513,108229,115283,191617,0.13,16568159
2016 Q4,19457874,17196189,2261685,2097830,163855,484663,476530,0.35,16568159
2017 Q1,5114990,4455175,659815,537730,122085,10002,94398,0.07,16568159
2017 Q2,5016191,4398616,617575,506265,111310,128910,241561,0.16,16568159
2017 Q3,5385811,4855269,530542,536698,-6156,218253,189550,0.13,16568159
