味全            ,	1201
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,6700847,4526429,2174418,1797632,376786,-25129,247114,0.58,5060629
2013 Q2,7577631,5166785,2410846,2063243,347603,20004,209671,0.51,5060629
2013 Q3,8261655,5565045,2696610,2296892,399718,-39159,247111,0.56,5060629
2013 Q4,29200402,19976484,9223918,7926750,1297168,-190556,703950,1.72,5060629
2014 Q1,6611781,4551910,2059871,1662851,397020,-74415,238221,0.51,5060629
2014 Q2,7384987,5164112,2220875,1857854,363021,-66857,139438,0.35,5060629
2014 Q3,7767524,5561508,2206016,1978768,227248,-272772,-89470,-0.11,5060629
2014 Q4,26469174,18931673,7537501,7107077,430424,-601099,-377922,-0.48,5060629
2015 Q1,4742993,3481869,1261124,1566544,-305420,-57183,-329252,-0.58,5060629
2015 Q2,5500106,4071811,1428295,1827526,-399231,-25579,-276725,-0.61,5060629
2015 Q3,5851037,4138711,1712326,1861423,-149097,-297106,-804019,-1.15,5060629
2015 Q4,20051241,14550795,5500446,6895500,-1395054,-503074,-2193589,-3.78,5060629
2016 Q1,3518095,2674670,843425,1374779,-531354,371925,-82461,-0.21,5060629
2016 Q2,4477982,3130744,1347238,1597444,-250206,-13746,-360367,-0.65,5060629
2016 Q3,5017922,3403176,1614746,1718504,-103758,29413,33100,-0.03,5060629
2016 Q4,17074511,12488557,4585954,5973176,-1387222,245236,-1084302,-1.53,5060629
2017 Q1,3597795,2657454,940341,1066529,-126188,360659,186714,0.09,5060629
2017 Q2,4312569,3017288,1295281,1246121,49160,-16374,-27289,0.01,5060629
2017 Q3,5258841,3515783,1743058,1564755,178303,-81089,18612,0.07,5060629
