昇陽光電        ,	3561
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1108042,1225420,-117378,89509,-206887,-91878,-298794,-0.95,3203694
2013 Q2,1603157,1501659,101498,90023,11475,-151680,-140205,-0.44,3203694
2013 Q3,1983431,1789864,193567,74179,119388,-47545,71843,0.22,3201894
2013 Q4,7020681,6644087,376594,352793,23801,-447905,-369683,-1.18,3216944
2014 Q1,2655814,2383413,272401,106233,166168,-13896,152236,0.46,3715844
2014 Q2,2684225,2444971,239254,116497,122757,-36795,85962,0.23,3715844
2014 Q3,1970763,1950531,20232,117814,-97582,6926,-90656,-0.25,3715844
2014 Q4,9641538,9004189,637349,445737,191612,-39569,152007,0.42,3715844
2015 Q1,1910970,1943934,-32964,99497,-132461,-16967,-149453,-0.41,3715094
2015 Q2,2286449,2362082,-75633,182349,-257982,-44239,-302221,-0.82,3715094
2015 Q3,2894955,2716371,178584,233108,-54524,77262,22738,0.06,3713594
2015 Q4,10483693,10128269,355424,712843,-357419,23402,-334147,-0.91,3712994
2016 Q1,3149822,2802197,347625,113227,234398,21153,255473,0.69,3712694
2016 Q2,3033327,2912508,120819,81239,39580,36959,76521,0.21,3712694
2016 Q3,1696072,1969622,-273550,89423,-362973,-5894,-369377,-1.00,3712394
2016 Q4,9575466,9445167,130299,399202,-268903,-217659,-481027,-1.30,3712094
2017 Q1,1295972,1478474,-182502,88972,-271474,-54833,-327282,-0.88,3712094
