廣華-KY         ,	1338
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1430571,1127837,302734,255181,47553,19600,51008,0.72,710000
2013 Q2,1656499,1322542,333957,261993,71964,36122,90916,1.14,781000
2013 Q3,1946565,1486783,459782,298576,161206,79,124680,1.60,781000
2013 Q4,7313090,5702739,1610351,1097627,512724,100195,460142,5.87,781000
2014 Q1,1924954,1495845,429109,252971,176138,-6601,126583,1.62,781000
2014 Q2,2177667,1699465,478202,243319,234883,-2504,167836,2.14,781000
2014 Q3,1991398,1523379,468019,252236,215783,-11773,148005,1.75,850000
2014 Q4,8404236,6489038,1915198,1008473,906725,-17227,633344,7.78,850000
2015 Q1,1928365,1459718,468647,245365,223282,13781,182322,2.18,838400
2015 Q2,2027966,1559144,468822,250133,218689,21459,191051,2.28,838400
2015 Q3,2076250,1590233,486017,268111,217906,16080,180366,2.14,838400
