全國電          ,	6281
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,3553760,2745669,808091,638951,169140,7104,145956,1.47,991729
2013 Q2,4154634,3321839,832795,680597,152198,7672,133617,1.35,991729
2013 Q3,3888859,3151413,737446,664843,72603,7170,66212,0.67,991729
2013 Q4,14730916,11621671,3109245,2642166,467079,31771,415827,4.19,991729
2014 Q1,3652357,2849280,803077,656034,147043,15342,134780,1.36,991729
2014 Q2,4266862,3436108,830754,697284,133470,7203,117872,1.19,991729
2014 Q3,4732483,3859584,872899,745174,127725,4571,109805,1.10,991729
2014 Q4,15938305,12643275,3295030,2818377,476653,34689,426896,4.30,991729
2015 Q1,3990542,3151241,839301,677124,162177,15516,147485,1.49,991729
2015 Q2,4683600,3795000,888600,739636,148964,6718,129350,1.30,991729
2015 Q3,4171950,3362465,809485,709985,99500,5135,86847,0.88,991729
2015 Q4,16501728,13162226,3339502,2849548,489954,32540,433782,4.37,991729
2016 Q1,4778539,3781110,997429,753553,243876,4889,206475,2.08,991729
2016 Q2,4662658,3776287,886371,722238,164133,5663,140424,1.42,991729
2016 Q3,4059012,3260630,798382,692475,105907,5392,92378,0.93,991729
2016 Q4,16812380,13387450,3424930,2849102,575828,19715,494069,4.98,991729
2017 Q1,3702326,2904134,798192,631897,166295,4845,142046,1.43,991729
2017 Q2,4649611,3806225,843386,685424,157962,4765,134986,1.36,991729
2017 Q3,4634106,3809651,824455,691497,132958,5785,115157,1.16,991729
2017 Q4,16372659,13160805,3211854,2687349,524505,21233,452916,4.57,991729
2018 Q1,4107551,3247790,859761,657487,202274,5543,166254,1.68,991729
