美吾華          ,	1731
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,573222,426788,146434,128405,17555,3943,22165,0.17,1329152
2013 Q2,377694,247362,130332,122037,8304,-1465,6563,0.05,1329152
2013 Q3,272368,149743,122625,104281,18354,-1002,14941,0.11,1329152
2013 Q4,1512329,982513,529816,458735,75557,-5676,63573,0.48,1329152
2014 Q1,296013,158615,137398,113749,23659,-852,18360,0.14,1329152
2014 Q2,298579,167700,130879,118130,12759,1215,11906,0.09,1329152
2014 Q3,317596,172303,145293,135663,9639,30178,34678,0.26,1329152
2014 Q4,1232868,669150,563718,488975,76147,19607,80524,0.61,1329152
2015 Q1,347560,179578,167982,127061,40932,-4386,30461,0.23,1329152
2015 Q2,341473,193225,148248,132286,15971,-1868,11565,0.09,1329152
2015 Q3,333034,179248,153786,132729,21065,-4143,14419,0.11,1329152
2015 Q4,1369188,738645,630543,517964,113056,-18295,79086,0.60,1329152
2016 Q1,349349,192598,156751,128370,28391,-10030,13818,0.10,1329152
2016 Q2,343224,195359,147865,122935,24940,-8384,14216,0.11,1329152
2016 Q3,369168,212901,156267,123804,32471,6387,34514,0.26,1329152
2016 Q4,1443068,822892,620176,492662,127475,-20010,90733,0.68,1329152
2017 Q1,377586,210220,167366,129669,37707,-8565,21395,0.16,1329152
2017 Q2,396393,227127,169266,130471,38790,-12054,19414,0.15,1329152
2017 Q3,415807,241008,174799,129907,44902,-1414,36126,0.27,1329152
2017 Q4,1575078,897988,677090,518122,158992,-44089,85937,0.65,1329152
