夏都            ,	2722
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,114919,59275,55644,46920,8724,949,8505,0.11,809088
2013 Q2,179841,67597,112244,51598,60646,1327,48395,0.57,849542
2013 Q3,250286,85415,164871,53353,111518,2249,94296,1.11,849542
2013 Q4,663225,294558,368667,200018,168649,5543,141797,1.67,849542
2014 Q1,121490,62642,58848,43305,15543,488,13314,0.16,849542
2014 Q2,188699,73268,115431,52525,62515,108,49415,0.55,892019
2014 Q3,266545,90977,175568,57862,117706,648,98246,1.10,892019
2014 Q4,714025,297387,416638,207259,208982,1600,172144,1.93,892019
2015 Q1,134256,70913,63343,45138,18205,-384,14777,0.17,892019
2015 Q2,193458,77750,115708,55143,60565,44,45592,0.48,954460
