勝一            ,	1773
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1577084,1319112,257972,127708,130264,33229,137876,1.03,1335000
2013 Q2,1639769,1366978,272791,133487,139304,29585,133710,1.00,1335000
2013 Q3,1780550,1492706,287844,143718,144126,20373,137592,1.04,1335000
2013 Q4,6716622,5596840,1119782,559876,559906,96023,541150,4.05,1335000
2014 Q1,1749982,1489702,260280,139390,120890,26307,123447,0.92,1335000
2014 Q2,1786555,1504414,282141,159055,123086,15451,115194,0.77,1500000
2014 Q3,1945534,1603744,341790,183338,158452,24960,151603,1.01,1500000
2014 Q4,7283315,6106552,1176763,647690,529073,94606,524255,3.50,1500000
2015 Q1,1625921,1313102,312819,163033,149786,12565,135634,0.90,1500000
2015 Q2,1680987,1322818,358169,180399,177770,10957,153204,1.02,1500000
2015 Q3,1633461,1330636,302825,177552,125273,66339,160331,1.06,1500000
2015 Q4,6498135,5181352,1316783,689377,627406,116509,611908,4.08,1500000
2016 Q1,1471508,1081007,390501,181081,209420,-6286,168397,1.12,1500000
2016 Q2,1511335,1090811,420524,183215,237309,15098,202586,1.35,1500000
2016 Q3,1530494,1116332,414162,188109,226053,9978,199300,1.33,1500000
