新世紀          ,	3383
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,800708,808179,-7471,130775,-138246,-18724,-158947,-0.57,2911715
2013 Q2,976860,1012357,-35497,129931,-165428,-30604,-192072,-0.71,2911715
2013 Q3,1088662,1058913,29749,141305,-111556,-12603,-117669,-0.42,2911985
2013 Q4,3911944,3716248,195696,622193,-426497,-64822,-502354,-1.63,2911985
2014 Q1,1088029,945361,142668,131431,11237,23763,23923,0.15,3311985
2014 Q2,1208915,1004377,204538,146628,57910,4599,56301,0.19,3311985
2014 Q3,972519,768681,203838,126284,77554,-21643,52817,0.18,3551945
2014 Q4,4056898,3440331,616567,544374,72193,25269,74901,0.38,3427625
2015 Q1,784435,849800,-65365,129729,-195094,-36260,-220436,-0.59,3425255
2015 Q2,809941,964382,-154441,127455,-281896,-40986,-320613,-0.92,3425255
2015 Q3,499193,808252,-309059,127201,-436260,11054,-416263,-1.26,3422604
2015 Q4,2560885,3696263,-1135378,510908,-1646286,-302808,-1930831,-5.75,3180677
2016 Q1,351124,663136,-312012,103932,-415944,38176,-377768,-1.20,3180446
2016 Q2,347917,652249,-304332,90478,-394810,-37378,-426886,-1.37,3179781
2016 Q3,367489,597979,-230490,85321,-315811,-50035,-365846,-1.18,3174661
2016 Q4,1296606,2454764,-1158158,353446,-1511604,-648035,-2172004,-6.84,3173506
2017 Q1,271506,416948,-145442,68514,-213956,-25233,-233987,-0.75,3164020
2017 Q2,329384,408661,-79277,67812,-147089,14626,-151689,-0.48,3152212
2017 Q3,327409,377226,-49817,64073,-113890,9687,-110959,-0.39,3152212
2017 Q4,1225371,1615953,-390582,318474,-709056,96110,-622695,-2.01,3152212
2018 Q1,248452,281763,-33311,50627,-83938,6415,-64624,-0.21,3152212
2018 Q2,292695,287243,5452,46510,-41058,-16915,-58980,-0.19,3152212
2018 Q3,201331,228845,-27514,43187,-70701,-24249,-93865,-0.31,3102212
